# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0010605	BP	e	negative regulation of macromolecule metabolic process	70/404	2463/58581	7.570528146399308e-24	5	70	1.1680567877079494e-19	1.1386076321080388e-19	1.1628331232869336e-19	1.668652553868499e-21	AFF2, C1QBP, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CELF1, CELF4, CIR1, CIRBP, DCPS, DDX17, DDX20, DDX5, DHX9, DYRK1A, EIF4A3, ELAVL1, ERN1, FAM172A, FMR1, GCFC2, HELZ2, HMX1, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPR, HNRNPU, HSPA1A, HSPA8, IVNS1ABP, KDM1A, KHDRBS1, KHSRP, LGALS3, LRRFIP1, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, MIF, NCBP1, NCBP2, NOL3, NONO, PABPC1, POLR2D, POLR2G, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, SOX14, WNT10B, ZHX2
GO:0033120	BP	e	positive regulation of RNA splicing	15/404	36/58581	1.4276660723238856e-23	8	15	2.202745982988523e-19	2.1472101478452696e-19	2.1927523204822557e-19	3.1024591309697507e-21	CELF3, CELF4, CIRBP, DAZAP1, DYRK1A, ERN1, HABP4, HMX2, HNRNPLL, HSPA1A, HSPA8, NCBP1, NUP98, PIK3R1, POLR2A
GO:0034655	BP	e	nucleobase-containing compound catabolic process	31/404	384/58581	1.5700942097725207e-23	5	31	2.422498356258022e-19	2.36142210398611e-19	2.4113506873686373e-19	3.364581050358364e-21	CASC3, DCPS, DDX5, EIF4A3, ERN1, HELZ2, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A, XRN2, ZHX2
GO:0051254	BP	e	positive regulation of RNA metabolic process	57/404	1659/58581	2.4975645920071018e-23	7	57	3.8534924090077576e-19	3.756337802527856e-19	3.8355099439453065e-19	5.2787567246681605e-21	AKAP8L, ALYREF, BRDT, BUD31, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CELF3, CELF4, CIRBP, DAZAP1, DDX17, DDX39B, DDX41, DDX5, DHX9, DYRK1A, ECD, ERN1, FOXD2, FUS, GTF2F1, GTF2F2, HABP4, HELZ2, HMX2, HNRNPD, HNRNPK, HNRNPLL, HNRNPR, HNRNPU, HSPA1A, HSPA8, ING5, JMJD6, KDM1A, KHSRP, METTL14, METTL16, METTL3, MYOD1, NCBP1, NCBP2, NFYA, NUDT21, NUP98, PABPC1, PCBP1, PHF5A, PHOX2A, PIK3R1, POLR2A, POLR2G, PPARGC1A, WNT10B
GO:0006417	BP	e	regulation of translation	29/404	325/58581	2.6034283881709358e-23	7	29	4.016829660108937e-19	3.915556979770333e-19	3.9978246328752893e-19	5.4281481893364015e-21	C1QBP, CASC3, CELF1, CELF4, CIRBP, DDX1, DDX39B, DHX9, EIF4A3, ELAVL1, FMR1, GEMIN5, HABP4, HNRNPD, HNRNPL, HNRNPR, KHDRBS1, KHSRP, MAGOH, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, TACO1, YTHDF1
GO:0006406	BP	e	mRNA export from nucleus	20/404	105/58581	3.4124607452849915e-23	9	20	5.265085683900213e-19	5.132341857415291e-19	5.239833474385105e-19	7.020114245200285e-21	ALYREF, CASC3, CDC40, CPSF1, CPSF2, CPSF3, CPSF4, DDX39A, DDX39B, DHX38, EIF4A3, FIP1L1, HNRNPA2B1, MAGOH, MAGOHB, NCBP1, NCBP2, NUP98, PABPN1, POLR2D
GO:0006405	BP	e	RNA export from nucleus	21/404	126/58581	5.37279267937771e-23	8	21	8.289681825011869e-19	8.080681601300517e-19	8.249385879916536e-19	1.0907476085541934e-20	ALYREF, CASC3, CDC40, CPSF1, CPSF2, CPSF3, CPSF4, DDX39A, DDX39B, DHX38, EIF4A3, FIP1L1, HNRNPA1, HNRNPA2B1, MAGOH, MAGOHB, NCBP1, NCBP2, NUP98, PABPN1, POLR2D
GO:1903313	BP	e	positive regulation of mRNA metabolic process	18/404	75/58581	5.687863595468213e-23	8	18	8.775804741447906e-19	8.554548341874677e-19	8.732576978122347e-19	1.139714901486741e-20	CELF3, CELF4, CIRBP, DAZAP1, HMX2, HNRNPD, HNRNPR, HSPA8, KHSRP, METTL14, METTL16, METTL3, NCBP1, NCBP2, NUDT21, NUP98, PABPC1, POLR2G
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	59/404	1827/58581	8.348825765409837e-23	6	59	1.2881403273450838e-18	1.2556636144543147e-18	1.2817117315057182e-18	1.651461958134723e-20	AKAP8L, ALYREF, BRDT, BUD31, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CELF3, CELF4, CIRBP, DAZAP1, DDX17, DDX39B, DDX41, DDX5, DHX9, DYRK1A, ECD, ERN1, FOXD2, FUS, GTF2F1, GTF2F2, HABP4, HELZ2, HMX2, HNRNPA1, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPLL, HNRNPR, HNRNPU, HSPA1A, HSPA8, ING5, JMJD6, KDM1A, KHSRP, METTL14, METTL16, METTL3, MYOD1, NCBP1, NCBP2, NFYA, NUDT21, NUP98, PABPC1, PCBP1, PHF5A, PHOX2A, PIK3R1, POLR2A, POLR2G, PPARGC1A, WNT10B
GO:0009059	BP	e	macromolecule biosynthetic process	49/404	1242/58581	1.2007378190102836e-22	4	49	1.8526183809509665e-18	1.8059099952440203e-18	1.8432526259626864e-18	2.3450865581657804e-20	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GATC, GEMIN5, GTF2F1, GTF2F2, ING5, IVNS1ABP, IWS1, LSM10, MRPL28, NCBP1, NCBP2, NFYA, NUDT21, NUP98, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:0034660	BP	e	ncRNA metabolic process	33/404	496/58581	2.4596180067456015e-22	7	33	3.794944622607788e-18	3.6992661283254e-18	3.775513640354498e-18	4.743680778259736e-20	CELF3, CLP1, CPSF3, DDX1, DDX17, DDX47, EIF4A3, FRG1, GATC, GEMIN4, GTF2F1, GTF2F2, HNRNPA2B1, KHSRP, LSM6, METTL16, METTL3, MPHOSPH10, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, XRN2
GO:0034622	BP	e	cellular protein-containing complex assembly	40/404	809/58581	4.1877162850713983e-22	5	40	6.4612274562366605e-18	6.29832639292577e-18	6.427725725956089e-18	7.97682402004526e-20	AAR2, ATPAF1, C1QBP, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX9, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HSPA1A, ISY1, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, NCBP1, NOL3, NUDT21, NUP98, POLR2D, TMEM126B
GO:0046700	BP	e	heterocycle catabolic process	31/404	430/58581	4.511139738928126e-22	4	31	6.960237503192205e-18	6.7847553524946746e-18	6.923697271306887e-18	8.414095407799815e-20	CASC3, DCPS, DDX5, EIF4A3, ERN1, HELZ2, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A, XRN2, ZHX2
GO:0060964	BP	e	regulation of gene silencing by miRNA	16/404	55/58581	4.526345964400704e-22	8	16	6.983699188473846e-18	6.807625519600345e-18	6.946583151565761e-18	8.414095407799815e-20	DDX5, DHX9, ELAVL1, FMR1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0044270	BP	e	cellular nitrogen compound catabolic process	31/404	431/58581	4.83063489946532e-22	4	31	7.453186586385043e-18	7.265276157878976e-18	7.41309231671948e-18	8.872841174267907e-20	CASC3, DCPS, DDX5, EIF4A3, ERN1, HELZ2, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A, XRN2, ZHX2
GO:0098787	BP	e	mRNA cleavage involved in mRNA processing	11/404	14/58581	5.23236608507236e-22	9	11	8.073017632658144e-18	7.869479966573013e-18	8.029065757543537e-18	9.497667803127229e-20	CPSF1, CPSF3, CPSF4, CPSF7, CSTF2, CSTF2T, ERN1, FIP1L1, NCBP1, NCBP2, NUDT21
GO:0060147	BP	e	regulation of posttranscriptional gene silencing	16/404	57/58581	8.700317529346756e-22	7	16	1.3423719916029111e-17	1.3085279849846642e-17	1.3349767217029662e-17	1.5429563121872542e-19	DDX5, DHX9, ELAVL1, FMR1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0060966	BP	e	regulation of gene silencing by RNA	16/404	57/58581	8.700317529346756e-22	7	16	1.3423719916029111e-17	1.3085279849846642e-17	1.3349767217029662e-17	1.5429563121872542e-19	DDX5, DHX9, ELAVL1, FMR1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:1901361	BP	e	organic cyclic compound catabolic process	32/404	478/58581	8.969883083030234e-22	4	32	1.3839632608807348e-17	1.3490706513405669e-17	1.3761594625984984e-17	1.5726855237281077e-19	CASC3, CYP24A1, DCPS, DDX5, EIF4A3, ERN1, HELZ2, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A, XRN2, ZHX2
GO:0019439	BP	e	aromatic compound catabolic process	31/404	445/58581	1.2360586485140824e-21	4	31	1.9071148887923776e-17	1.8590325320970666e-17	1.8962375726854538e-17	2.1428257177442447e-19	CASC3, DCPS, DDX5, EIF4A3, ERN1, HELZ2, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A, XRN2, ZHX2
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	44/404	1042/58581	1.5163379583608794e-21	5	44	2.339557835955001e-17	2.2805726877403958e-17	2.326062428125589e-17	2.5995087066166674e-19	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NFYA, NUDT21, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:0034248	BP	e	regulation of cellular amide metabolic process	29/404	376/58581	1.5533928897249614e-21	5	29	2.396729889556643e-17	2.3363033142468836e-17	2.3827493535491182e-17	2.633769109402904e-19	C1QBP, CASC3, CELF1, CELF4, CIRBP, DDX1, DDX39B, DHX9, EIF4A3, ELAVL1, FMR1, GEMIN5, HABP4, HNRNPD, HNRNPL, HNRNPR, KHDRBS1, KHSRP, MAGOH, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, TACO1, YTHDF1
GO:0010604	BP	e	positive regulation of macromolecule metabolic process	76/404	3171/58581	1.8087307386669866e-21	5	76	2.7906906566892935e-17	2.720331506136925e-17	2.774231206967424e-17	3.0333594094448843e-19	AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CELF3, CELF4, CIRBP, DAZAP1, DDX17, DDX39B, DDX41, DDX5, DHX9, DYRK1A, ECD, EIF4A3, ELAVL1, ERN1, FMR1, FOXD2, FUS, GTF2F1, GTF2F2, HABP4, HELZ2, HMX2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPLL, HNRNPR, HNRNPU, HSPA1A, HSPA8, ING5, JMJD6, KDM1A, KHDRBS1, KHSRP, METTL14, METTL16, METTL3, MIF, MYOD1, NCBP1, NCBP2, NFYA, NUDT21, NUP98, PABPC1, PCBP1, PHF5A, PHOX2A, PIK3R1, POLR2A, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2K, POLR2L, PPARGC1A, PPP2CA, WNT10B, YTHDF1
GO:0051168	BP	e	nuclear export	21/404	154/58581	4.269668359069904e-21	7	21	6.587671311208955e-17	6.421582333749611e-17	6.548390362305512e-17	7.083517538934361e-19	ALYREF, CASC3, CDC40, CPSF1, CPSF2, CPSF3, CPSF4, DDX39A, DDX39B, DHX38, EIF4A3, FIP1L1, HNRNPA1, HNRNPA2B1, MAGOH, MAGOHB, NCBP1, NCBP2, NUP98, PABPN1, POLR2D
GO:0044260	BP	e	cellular macromolecule metabolic process	91/404	4507/58581	9.72507271306157e-21	4	91	1.5004814688982694e-16	1.4626511915372893e-16	1.4914371512751223e-16	1.5962568818066696e-18	ALYREF, AQR, ASB4, CASC3, CBLB, CDC5L, CDK12, CDK13, CELF3, CLK1, CLK2, CLK3, CLK4, CWC27, DCPS, DDX1, DDX5, DHX9, DYRK1A, ECD, EIF4A3, ERN1, FASTK, GATC, GCNT3, GEMIN5, GTF2F1, GTF2F2, HELZ2, HNRNPD, HSPA1A, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, MRPL28, MYO3B, MYOD1, NCBP1, NCBP2, NEK9, NFYA, NONO, NUP98, PABPC1, PABPN1, PCBP2, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP2CA, PPP2R1A, PPP4R2, ST8SIA1, TGM6, TRIM3, XRN2, ZHX2, ZSWIM2
GO:0042795	BP	e	snRNA transcription by RNA polymerase II	16/404	67/58581	1.586233162001859e-20	12	16	2.447399145652668e-16	2.385695092378989e-16	2.432488553929851e-16	2.5493741100548628e-18	GTF2F1, GTF2F2, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0009301	BP	e	snRNA transcription	16/404	67/58581	1.586233162001859e-20	11	16	2.447399145652668e-16	2.385695092378989e-16	2.432488553929851e-16	2.5493741100548628e-18	GTF2F1, GTF2F2, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0018130	BP	e	heterocycle biosynthetic process	44/404	1109/58581	1.652561487856151e-20	4	44	2.549737119613255e-16	2.48545291188933e-16	2.5338725293298363e-16	2.6285949686734592e-18	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NFYA, NUDT21, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:0090501	BP	e	RNA phosphodiester bond hydrolysis	20/404	142/58581	1.9243424236494675e-20	7	20	2.9690679254487634e-16	2.894211510723569e-16	2.9504018039393635e-16	3.0296611484171053e-18	CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF2, CSTF2T, CSTF3, DBR1, DCPS, ELAC1, ERN1, FIP1L1, NCBP1, NCBP2, NUDT21, PCF11, POLR2I, PPP1R8, XRN2
GO:0019438	BP	e	aromatic compound biosynthetic process	44/404	1119/58581	2.325535611975353e-20	4	44	3.5880688957167725e-16	3.4976061713654094e-16	3.565278646719414e-16	3.624312015875528e-18	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NFYA, NUDT21, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:0098781	BP	e	ncRNA transcription	17/404	86/58581	3.3245885519836155e-20	10	17	5.129507676855521e-16	5.000182055604626e-16	5.096594250190883e-16	5.12950767685552e-18	CELF3, GTF2F1, GTF2F2, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0098789	BP	e	pre-mRNA cleavage required for polyadenylation	10/404	13/58581	6.112173584930566e-20	10	10	9.43047262418937e-16	9.192710677498909e-16	9.369350888340065e-16	9.337101608108287e-18	CPSF1, CPSF3, CPSF4, CPSF7, CSTF2, CSTF2T, FIP1L1, NCBP1, NCBP2, NUDT21
GO:0009893	BP	e	positive regulation of metabolic process	76/404	3416/58581	1.3200794319745203e-19	4	76	2.0367505555934874e-15	1.9853998124951358e-15	2.0234177533305448e-15	1.9968142701896933e-17	AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CELF3, CELF4, CIRBP, DAZAP1, DDX17, DDX39B, DDX41, DDX5, DHX9, DYRK1A, ECD, EIF4A3, ELAVL1, ERN1, FMR1, FOXD2, FUS, GTF2F1, GTF2F2, HABP4, HELZ2, HMX2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPLL, HNRNPR, HNRNPU, HSPA1A, HSPA8, ING5, JMJD6, KDM1A, KHDRBS1, KHSRP, METTL14, METTL16, METTL3, MIF, MYOD1, NCBP1, NCBP2, NFYA, NUDT21, NUP98, PABPC1, PCBP1, PHF5A, PHOX2A, PIK3R1, POLR2A, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2K, POLR2L, PPARGC1A, PPP2CA, WNT10B, YTHDF1
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	21/404	181/58581	1.3384038548175428e-19	9	21	2.0650233075979868e-15	2.012959749265153e-15	2.051371588278848e-15	2.0048769976679484e-17	CASC3, DCPS, DDX5, EIF4A3, HELZ2, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, NCBP1, NCBP2, PABPC1, POLR2D, POLR2G, PPP2CA, PPP2R1A
GO:0016073	BP	e	snRNA metabolic process	17/404	94/58581	1.6728527386338026e-19	8	17	2.581044490438094e-15	2.5159709583897463e-15	2.563814107230166e-15	2.4817735484981673e-17	GTF2F1, GTF2F2, METTL16, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0048519	BP	e	negative regulation of biological process	93/404	4900/58581	2.0305544288669566e-19	3	93	3.1329424282988273e-15	3.0539543944742233e-15	3.111824662238611e-15	2.983754693617931e-17	ACADVL, AFF2, BICC1, C1QBP, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CD2BP2, CDK12, CDK13, CELF1, CELF4, CHERP, CIR1, CIRBP, CLK2, CLMN, DCPS, DDX17, DDX20, DDX39B, DDX5, DHX9, DYRK1A, EIF4A3, ELAVL1, ERN1, FAM172A, FMR1, GCFC2, GLA, HELZ2, HMX1, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPR, HNRNPU, HSPA1A, HSPA8, IK, ING5, IVNS1ABP, KCNE1, KDM1A, KHDRBS1, KHSRP, LGALS3, LRRFIP1, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LUC7L, MAGOH, MAGOHB, MBNL3, METTL14, METTL16, METTL3, MIF, MPHOSPH10, MYOD1, NCBP1, NCBP2, NOL3, NONO, NOVA1, NOVA2, PABPC1, PCBP2, PIK3R1, POLR2D, POLR2G, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, SOX14, TUSC2, WNT10B, YWHAZ, ZHX2
GO:0043488	BP	e	regulation of mRNA stability	18/404	115/58581	2.199266785951131e-19	9	18	3.3932487240440003e-15	3.3076978238521897e-15	3.370156422791513e-15	3.2011780415509434e-17	CIRBP, DHX9, ELAVL1, FMR1, HNRNPA0, HNRNPC, HNRNPD, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, KHSRP, METTL14, METTL16, METTL3, PABPC1, YWHAZ
GO:0061013	BP	e	regulation of mRNA catabolic process	19/404	137/58581	2.353420864757047e-19	8	19	3.631093052233648e-15	3.539545598874968e-15	3.606146791067223e-15	3.3935449086295776e-17	CIRBP, DHX9, ELAVL1, FMR1, HNRNPA0, HNRNPC, HNRNPD, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, KHSRP, METTL14, METTL16, METTL3, PABPC1, POLR2G, YWHAZ
GO:0043487	BP	e	regulation of RNA stability	18/404	122/58581	6.6371968730322485e-19	7	18	1.0240531055401457e-14	9.982345840735645e-15	1.0169513048860011e-14	9.481973199445793e-17	CIRBP, DHX9, ELAVL1, FMR1, HNRNPA0, HNRNPC, HNRNPD, HNRNPM, HNRNPR, HNRNPU, HSPA1A, HSPA8, KHSRP, METTL14, METTL16, METTL3, PABPC1, YWHAZ
GO:0044271	BP	e	cellular nitrogen compound biosynthetic process	47/404	1405/58581	6.887544746640378e-19	4	47	1.0626792789591439e-14	1.0358869108412564e-14	1.0552407306327723e-14	9.749351183111412e-17	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GATC, GEMIN5, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, MRPL28, NCBP1, NCBP2, NFYA, NUDT21, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:1903312	BP	e	negative regulation of mRNA metabolic process	15/404	68/58581	9.315111497350166e-19	8	15	1.437228552926157e-14	1.4009930139239735e-14	1.4270750813940453e-14	1.3065714117510518e-16	C1QBP, CELF4, CIRBP, DHX9, DYRK1A, ELAVL1, FMR1, HNRNPA0, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPU, PABPC1
GO:0065003	BP	e	protein-containing complex assembly	48/404	1486/58581	1.1461422366047222e-18	4	48	1.7683828568574257e-14	1.723798224962945e-14	1.755775292254774e-14	1.5931377088805637e-16	AAR2, AHNAK, ATPAF1, C1QBP, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX9, ELAVL1, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HSPA1A, ISY1, KHDRBS1, KHDRBS3, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, MIF, NCBP1, NOL3, NUDT21, NUP98, POLR2D, PPARGC1A, PPIH, PPP2R1A, TMEM126B
GO:0043933	BP	e	protein-containing complex subunit organization	52/404	1755/58581	1.4491951692152613e-18	3	52	2.2359632265822266e-14	2.1795899152259283e-14	2.2198771602039372e-14	1.9963957380198453e-16	AAR2, AHNAK, ATPAF1, BRDT, C1QBP, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX8, DHX9, ELAVL1, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HSPA1A, HSPA8, ISY1, KHDRBS1, KHDRBS3, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, MIF, MRPL28, NCBP1, NOL3, NUDT21, NUP98, POLR2D, PPARGC1A, PPIH, PPP2R1A, TMEM126B
GO:1901362	BP	e	organic cyclic compound biosynthetic process	44/404	1251/58581	1.5346189095359937e-18	4	44	2.3677635155230846e-14	2.3080672431104587e-14	2.3505757837362815e-14	2.0953659429407827e-16	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NFYA, NUDT21, PABPN1, PAPOLA, PCF11, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, TTF2, XRN2
GO:0060968	BP	e	regulation of gene silencing	16/404	89/58581	2.1711892224637908e-18	6	16	3.3499278513393826e-14	3.265469160990816e-14	3.325393413125542e-14	2.9385332029292834e-16	DDX5, DHX9, ELAVL1, FMR1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
