# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0022607	BP	e	cellular component assembly	46/205	2298/58581	4.905641874040844e-22	3	46	7.568914847457619e-18	7.378086667346067e-18	7.509556580781724e-18	6.204028563489851e-20	AAR2, AHNAK, C1QBP, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX9, ELAVL1, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HSPA1A, ISY1, KHDRBS1, KHDRBS3, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, NCBP1, NOL3, NUDT21, NUP98, POLR2D, PPARGC1A, PPIH, PPP1R9B, PPP2R1A
GO:0031328	BP	e	positive regulation of cellular biosynthetic process	42/205	1904/58581	1.147161385062972e-21	6	42	1.7699553010136595e-17	1.725331024511899e-17	1.7559599321158912e-17	1.4389880496046013e-19	AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CIRBP, DDX17, DDX39B, DDX41, DHX9, ECD, EIF4A3, ELAVL1, FMR1, FUS, GTF2F1, GTF2F2, HABP4, HNRNPA1, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPL, HNRNPU, JMJD6, KDM1A, KHDRBS1, METTL3, MYOD1, NUP98, PABPC1, PCBP1, PHF5A, PIK3R1, POLR2D, POLR2G, PPARGC1A
GO:0044265	BP	e	cellular macromolecule catabolic process	29/205	759/58581	1.9685236012224326e-21	5	29	3.037235064326091e-17	2.9606600134003935e-17	3.013022224031055e-17	2.449383116392009e-19	CASC3, DCPS, DDX5, EIF4A3, ERN1, HNRNPD, HSPA1A, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, PCBP2, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A
GO:0009891	BP	e	positive regulation of biosynthetic process	42/205	1936/58581	2.1280732913337256e-21	5	42	3.2834042811988055e-17	3.2006227892439703e-17	3.257016172386267e-17	2.6267234249590445e-19	AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CIRBP, DDX17, DDX39B, DDX41, DHX9, ECD, EIF4A3, ELAVL1, FMR1, FUS, GTF2F1, GTF2F2, HABP4, HNRNPA1, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPL, HNRNPU, JMJD6, KDM1A, KHDRBS1, METTL3, MYOD1, NUP98, PABPC1, PCBP1, PHF5A, PIK3R1, POLR2D, POLR2G, PPARGC1A
GO:1903506	BP	e	regulation of nucleic acid-templated transcription	54/205	3396/58581	2.471886975371827e-21	8	54	3.813874414301192e-17	3.7177186603624923e-17	3.782975827109044e-17	3.0268844557945966e-19	AFF2, AKAP17A, AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CACTIN, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CIR1, DDX1, DDX17, DDX20, DDX39B, DDX41, DDX5, DHX9, ECD, ELAVL2, FAM172A, FUS, GCFC2, GTF2F1, GTF2F2, HMX2, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPU, HSPA1A, HSPA8, HTATSF1, JMJD6, KDM1A, KHDRBS1, KHSRP, MBNL3, MYOD1, NONO, NUP98, PCBP1, PHF5A, PIK3R1, POLR2A, POLR2K, POLR2L, PPARGC1A, PPIE, PPP2CA, PPP2R1A
GO:2001141	BP	e	regulation of RNA biosynthetic process	54/205	3404/58581	2.7500593928571894e-21	7	54	4.243066637239358e-17	4.1360900493407105e-17	4.208415888889357e-17	3.3409973521569743e-19	AFF2, AKAP17A, AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CACTIN, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CIR1, DDX1, DDX17, DDX20, DDX39B, DDX41, DDX5, DHX9, ECD, ELAVL2, FAM172A, FUS, GCFC2, GTF2F1, GTF2F2, HMX2, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPU, HSPA1A, HSPA8, HTATSF1, JMJD6, KDM1A, KHDRBS1, KHSRP, MBNL3, MYOD1, NONO, NUP98, PCBP1, PHF5A, PIK3R1, POLR2A, POLR2K, POLR2L, PPARGC1A, PPIE, PPP2CA, PPP2R1A
GO:0051172	BP	e	negative regulation of nitrogen compound metabolic process	44/205	2238/58581	9.004512394634957e-21	5	44	1.3893062173682276e-16	1.3542789007156832e-16	1.3778704866270412e-16	1.0853954823189278e-18	C1QBP, CACTIN, CCAR1, CCAR2, CELF1, CELF4, CIR1, CIRBP, DDX20, DDX5, DHX9, DYRK1A, EIF4A3, ELAVL1, FAM172A, FMR1, GCFC2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPR, HNRNPU, HSPA1A, HSPA8, IVNS1ABP, KDM1A, KHDRBS1, KHSRP, LGALS3, METTL14, METTL16, METTL3, NOL3, NONO, PABPC1, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A
GO:0044249	BP	e	cellular biosynthetic process	44/205	2266/58581	1.4470098158279182e-20	3	44	2.232591444840895e-16	2.1763031431572377e-16	2.2140697191982977e-16	1.730691042512322e-18	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GEMIN5, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NUDT21, NUP98, PABPN1, PAPOLA, PCF11, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A
GO:0006378	BP	e	mRNA polyadenylation	11/205	28/58581	1.4972098123309335e-20	10	11	2.3100450194453975e-16	2.251803951086095e-16	2.2907310128663285e-16	1.763393144614807e-18	CLP1, CPSF1, CPSF2, CPSF3, CSTF2, CSTF3, FIP1L1, NUDT21, PABPC1, PAPOLA, PCF11
GO:0043631	BP	e	RNA polyadenylation	11/205	28/58581	1.4972098123309335e-20	7	11	2.3100450194453975e-16	2.251803951086095e-16	2.2907310128663285e-16	1.763393144614807e-18	CLP1, CPSF1, CPSF2, CPSF3, CSTF2, CSTF3, FIP1L1, NUDT21, PABPC1, PAPOLA, PCF11
GO:0006289	BP	e	nucleotide-excision repair	15/205	101/58581	1.961503196499701e-20	8	15	3.026403281879389e-16	2.9501013228530353e-16	3.0007075900052425e-16	2.292729758999537e-18	AQR, ISY1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPIE
GO:0009057	BP	e	macromolecule catabolic process	30/205	919/58581	3.1395588239840826e-20	4	30	4.844025309525041e-16	4.721897296083133e-16	4.802583133048451e-16	3.642124292875971e-18	CASC3, DCPS, DDX5, EIF4A3, ERN1, HNRNPD, HSPA1A, HSPA8, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, PCBP2, POLR2D, POLR2G, PPP1R8, PPP2CA, PPP2R1A
GO:0006376	BP	e	mRNA splice site selection	11/205	30/58581	3.7856007067960024e-20	7	11	5.840803330515552e-16	5.6935444575575405e-16	5.7904548411151655e-16	4.3588084556086205e-18	CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, ISY1, LUC7L, LUC7L2, LUC7L3, NOL3
GO:0006355	BP	e	regulation of transcription, DNA-templated	52/205	3346/58581	4.38318947640465e-20	9	52	6.762823043144735e-16	6.592318124044838e-16	6.704088304160913e-16	5.009498550477582e-18	AFF2, AKAP17A, AKAP8L, ALYREF, BRDT, BUD31, C1QBP, CACTIN, CCAR1, CCAR2, CDC5L, CDK12, CDK13, CIR1, DDX17, DDX20, DDX39B, DDX41, DDX5, DHX9, ECD, ELAVL2, FAM172A, FUS, GCFC2, GTF2F1, GTF2F2, HMX2, HNRNPA2B1, HNRNPD, HNRNPK, HNRNPU, HSPA1A, HSPA8, HTATSF1, JMJD6, KDM1A, KHDRBS1, KHSRP, MBNL3, MYOD1, NONO, PCBP1, PHF5A, PIK3R1, POLR2A, POLR2K, POLR2L, PPARGC1A, PPIE, PPP2CA, PPP2R1A
GO:0032268	BP	e	regulation of cellular protein metabolic process	45/205	2464/58581	5.28878389818627e-20	6	45	8.160064676511596e-16	7.954332372318174e-16	8.088666093886081e-16	6.000047556258527e-18	AKAP8L, C1QBP, CACTIN, CASC3, CCAR2, CDK12, CELF1, CELF4, CIRBP, DDX1, DDX39B, DHX9, DYRK1A, EIF4A3, ELAVL1, ERN1, FMR1, GEMIN5, HABP4, HNRNPD, HNRNPL, HNRNPR, HSPA1A, IVNS1ABP, IWS1, KDM1A, KHDRBS1, KHSRP, LGALS3, MAGOH, METTL14, METTL16, METTL3, NCBP1, NCBP2, NOL3, PABPC1, POLR2D, POLR2G, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2
GO:1901576	BP	e	organic substance biosynthetic process	44/205	2385/58581	1.0081779710517218e-19	3	44	1.5555177915357014e-15	1.516299933325868e-15	1.541806571129398e-15	1.1354144463764244e-17	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GEMIN5, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NUDT21, NUP98, PABPN1, PAPOLA, PCF11, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A
GO:0007169	BP	e	transmembrane receptor protein tyrosine kinase signaling pathway	23/205	467/58581	1.3277024754145407e-19	7	23	2.0485121493170948e-15	1.996864871831619e-15	2.0303226254039155e-15	1.4844290937080396e-17	ESRP1, ESRP2, GTF2F1, GTF2F2, HNRNPA1, HNRNPF, HNRNPH1, HNRNPM, NCBP1, NCBP2, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0045727	BP	e	positive regulation of translation	15/205	115/58581	1.5141687015523407e-19	8	15	2.3362108896251065e-15	2.277310124930456e-15	2.315315361543684e-15	1.6807272587230982e-17	C1QBP, CIRBP, DDX39B, DHX9, EIF4A3, ELAVL1, FMR1, HABP4, HNRNPD, HNRNPL, KHDRBS1, METTL3, PABPC1, POLR2D, POLR2G
GO:0009058	BP	e	biosynthetic process	44/205	2442/58581	2.4535116641471526e-19	2	44	3.785523146612642e-15	3.690082187453101e-15	3.7514193344809964e-15	2.7039451047233157e-17	CDK12, CDK13, CELF3, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF1, CSTF2, CSTF2T, CSTF3, DDX5, DHX9, ECD, FIP1L1, GEMIN5, GTF2F1, GTF2F2, IVNS1ABP, IWS1, LSM10, NCBP1, NCBP2, NUDT21, NUP98, PABPN1, PAPOLA, PCF11, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A
GO:0051246	BP	e	regulation of protein metabolic process	46/205	2710/58581	3.3141103560185483e-19	5	46	5.113340868301018e-15	4.98442284612038e-15	5.066943323316758e-15	3.6263120783576254e-17	AKAP8L, C1QBP, CACTIN, CASC3, CCAR2, CDK12, CELF1, CELF4, CIRBP, DDX1, DDX39B, DHX9, DYRK1A, EIF4A3, ELAVL1, ERN1, FMR1, GEMIN5, HABP4, HNRNPD, HNRNPK, HNRNPL, HNRNPR, HSPA1A, IVNS1ABP, IWS1, KDM1A, KHDRBS1, KHSRP, LGALS3, MAGOH, METTL14, METTL16, METTL3, NCBP1, NCBP2, NOL3, PABPC1, POLR2D, POLR2G, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2
GO:0090305	BP	e	nucleic acid phosphodiester bond hydrolysis	19/205	272/58581	3.3374574834842365e-19	6	19	5.149363151267829e-15	5.01953693196243e-15	5.1023050007507005e-15	3.6263120783576254e-17	CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CSTF2, CSTF2T, CSTF3, DBR1, DCPS, DDX1, ERN1, FIP1L1, NCBP1, NCBP2, NUDT21, PCF11, POLR2I, PPP1R8
GO:0048523	BP	e	negative regulation of cellular process	58/205	4402/58581	4.38793670678962e-19	4	58	6.7701475449057045e-15	6.599457959791004e-15	6.707838843669292e-15	4.7343689125214717e-17	C1QBP, CACTIN, CCAR1, CCAR2, CD2BP2, CDK12, CDK13, CELF1, CELF4, CHERP, CIR1, CIRBP, CLK2, DCPS, DDX20, DDX39B, DDX5, DHX9, DYRK1A, EIF4A3, ELAVL1, ERN1, FAM172A, FMR1, GCFC2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPR, HNRNPU, HSPA1A, HSPA8, IK, IVNS1ABP, KDM1A, KHDRBS1, KHSRP, LGALS3, LSM1, MBNL3, METTL14, METTL16, METTL3, MPHOSPH10, MYOD1, NOL3, NONO, PABPC1, PIK3R1, PPARGC1A, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A
GO:0000387	BP	e	spliceosomal snRNP assembly	11/205	37/58581	5.800212566306647e-19	7	11	8.949147968554525e-15	8.72352122353151e-15	8.86620492885634e-15	6.214686089273977e-17	AAR2, CD2BP2, CLNS1A, DDX20, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, LSM4
GO:0016043	BP	e	cellular component organization	61/205	4961/58581	1.1513997170687246e-18	2	61	1.776494623465335e-14	1.7317054769620268e-14	1.7599144675395455e-14	1.225168705838162e-16	AAR2, ACIN1, AFF2, AHNAK, AKAP8L, BRDT, C1QBP, CCAR2, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX8, DHX9, ELAVL1, FAM172A, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HNRNPA2B1, HNRNPC, HNRNPU, HSPA1A, HSPA8, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS3, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, METTL3, MYOD1, NCBP1, NOL3, NUDT21, NUP98, POLR2D, PPARGC1A, PPIH, PPP1R9B, PPP2R1A
GO:0034250	BP	e	positive regulation of cellular amide metabolic process	15/205	134/58581	1.6299518713508912e-18	6	15	2.51485274230729e-14	2.4514480427255206e-14	2.491218440172702e-14	1.7225018782926643e-16	C1QBP, CIRBP, DDX39B, DHX9, EIF4A3, ELAVL1, FMR1, HABP4, HNRNPD, HNRNPL, KHDRBS1, METTL3, PABPC1, POLR2D, POLR2G
GO:0071840	BP	e	cellular component organization or biogenesis	61/205	5005/58581	1.7631932800394144e-18	1	61	2.7204309117728125e-14	2.6518431563976558e-14	2.694688289884237e-14	1.8506332733148384e-16	AAR2, ACIN1, AFF2, AHNAK, AKAP8L, BRDT, C1QBP, CCAR2, CD2BP2, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CLNS1A, CLP1, CPSF7, CRNKL1, DDX1, DDX20, DDX23, DDX39B, DHX8, DHX9, ELAVL1, FAM172A, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HNRNPA2B1, HNRNPC, HNRNPU, HSPA1A, HSPA8, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS3, LSM3, LSM4, LUC7L, LUC7L2, LUC7L3, METTL3, MYOD1, NCBP1, NOL3, NUDT21, NUP98, POLR2D, PPARGC1A, PPIH, PPP1R9B, PPP2R1A
GO:0006366	BP	e	transcription by RNA polymerase II	19/205	320/58581	6.983508339223705e-18	10	19	1.0774855016588255e-13	1.0503198376869021e-13	1.0672197444001666e-13	7.280307443640713e-16	DDX5, ECD, GTF2F1, GTF2F2, IWS1, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0007167	BP	e	enzyme linked receptor protein signaling pathway	24/205	641/58581	1.0789074480635742e-17	6	24	1.6646463016172887e-13	1.6226770853334309e-13	1.6486784713859478e-13	1.1172122829646231e-15	DDX5, ESRP1, ESRP2, GTF2F1, GTF2F2, HNRNPA1, HNRNPF, HNRNPH1, HNRNPM, NCBP1, NCBP2, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0050685	BP	e	positive regulation of mRNA processing	10/205	32/58581	1.3309055612562008e-17	9	10	2.0534541904621922e-13	2.001682313778976e-13	2.033623697599475e-13	1.3689694603081282e-15	CELF3, CELF4, CIRBP, DAZAP1, HMX2, HSPA8, NCBP1, NCBP2, NUDT21, NUP98
GO:0006351	BP	e	transcription, DNA-templated	21/205	447/58581	1.4092529090609443e-17	9	21	2.1743363133901308e-13	2.1195167454603807e-13	2.1531975197542167e-13	1.4399578234371729e-15	CELF3, DDX5, ECD, GTF2F1, GTF2F2, IVNS1ABP, IWS1, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0097659	BP	e	nucleic acid-templated transcription	21/205	448/58581	1.474107426708758e-17	8	21	2.2744003486689424e-13	2.2170579570409857e-13	2.2521413265256404e-13	1.4963160188611465e-15	CELF3, DDX5, ECD, GTF2F1, GTF2F2, IVNS1ABP, IWS1, NCBP1, NCBP2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0006367	BP	e	transcription initiation from RNA polymerase II promoter	15/205	158/58581	2.0375718726057792e-17	9	15	3.1437696422434567e-13	3.0645086317010047e-13	3.112798549779849e-13	2.054751400159122e-15	GTF2F1, GTF2F2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A
GO:0051716	BP	e	cellular response to stimulus	43/205	2660/58581	3.449360858138882e-17	2	43	5.322018868022481e-13	5.187839636841778e-13	5.269243646892956e-13	3.4558564078068057e-15	AQR, CACTIN, CCAR2, CDC5L, DCPS, DDX1, DDX41, DHX9, EFTUD2, EIF4A3, ERN1, FMR1, FUS, HABP4, HNRNPA1, HNRNPD, HNRNPL, HNRNPU, HSPA1A, HSPA8, ISY1, KDM1A, KHSRP, METTL3, MYOD1, NONO, PABPN1, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPP1R9B
GO:0051649	BP	e	establishment of localization in cell	34/205	1652/58581	1.0353439156417995e-16	3	34	1.5974321274437325e-12	1.5571575211262623e-12	1.5814878311428487e-12	1.0306013725443436e-14	ALYREF, CASC3, CDC40, CHERP, CPSF1, CPSF2, CPSF3, CPSF4, DDX20, DDX39A, DDX39B, DHX38, EIF4A3, FIP1L1, FMR1, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HNRNPA1, HNRNPA2B1, HNRNPU, HSPA8, MAGOH, MAGOHB, NCBP1, NCBP2, NOL3, NUP98, PABPN1, PIK3R1, POLR2D
GO:0046907	BP	e	intracellular transport	32/205	1445/58581	1.174390153371676e-16	4	32	1.811966567637159e-12	1.766283099201612e-12	1.7937635202598979e-12	1.1615170305366405e-14	ALYREF, CASC3, CDC40, CPSF1, CPSF2, CPSF3, CPSF4, DDX20, DDX39A, DDX39B, DHX38, EIF4A3, FIP1L1, FMR1, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HNRNPA1, HNRNPA2B1, HNRNPU, HSPA8, MAGOH, MAGOHB, NCBP1, NCBP2, NUP98, PABPN1, PIK3R1, POLR2D
GO:0000380	BP	e	alternative mRNA splicing, via spliceosome	8/205	16/58581	2.462101112783315e-16	12	8	3.798775806913376e-12	3.703000720458471e-12	3.760367029553957e-12	2.41960242478559e-14	CDK13, CELF4, DDX17, DDX5, DHX9, ESRP2, HNRNPM, KDM1A
GO:0006352	BP	e	DNA-templated transcription, initiation	15/205	188/58581	2.8231812666401325e-16	8	15	4.355886376299061e-12	4.2460653667205134e-12	4.31156243041281e-12	2.7568901115816836e-14	GTF2F1, GTF2F2, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A
GO:0051641	BP	e	cellular localization	37/205	2066/58581	3.218111211887189e-16	2	37	4.965223788820744e-12	4.840040108126344e-12	4.914377631672927e-12	3.122782257119965e-14	ALYREF, CASC3, CDC40, CPSF1, CPSF2, CPSF3, CPSF4, DDX1, DDX20, DDX39A, DDX39B, DHX38, DHX9, EIF4A3, FIP1L1, FMR1, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, HNRNPA1, HNRNPA2B1, HNRNPU, HSPA8, IK, MAGOH, MAGOHB, NCBP1, NCBP2, NUP98, PABPN1, PIK3R1, PLRG1, POLR2D, PPP2R1A
GO:0050896	BP	e	response to stimulus	59/205	5392/58581	1.0630227122906471e-15	1	59	1.6401377427932393e-11	1.5987864385577805e-11	1.6232356816678183e-11	1.0250860892457748e-13	AQR, C1QBP, CACTIN, CCAR2, CDC5L, CIRBP, CLK2, DCPS, DDX1, DDX17, DDX41, DHX15, DHX9, EFTUD2, EIF4A3, ERN1, FMR1, FUS, GTF2F1, HABP4, HNRNPA0, HNRNPA1, HNRNPD, HNRNPL, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, ISY1, IVNS1ABP, KDM1A, KHSRP, LGALS3, LSM5, METTL3, MYOD1, NOL3, NONO, PABPN1, PCBP2, PDCD7, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPP1R9B, PPP2CA, PPP2R1A
GO:0000291	BP	e	nuclear-transcribed mRNA catabolic process, exonucleolytic	9/205	35/58581	4.302260930542843e-15	10	9	6.637958389734553e-11	6.470601569807489e-11	6.569122214845867e-11	4.122955521574256e-13	DCPS, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, POLR2G
GO:0048026	BP	e	positive regulation of mRNA splicing, via spliceosome	8/205	22/58581	6.008484598227658e-15	10	8	9.270490886605452e-11	9.03676241425702e-11	9.173754284573987e-11	5.722525238645341e-13	CELF3, CELF4, CIRBP, DAZAP1, HMX2, HSPA8, NCBP1, NUP98
GO:0031327	BP	e	negative regulation of cellular biosynthetic process	30/205	1450/58581	6.867483719556404e-15	6	30	1.0595840630903576e-10	1.0328697318407923e-10	1.0484587394646763e-10	6.500515724480721e-13	C1QBP, CCAR1, CCAR2, CELF1, CELF4, CIR1, CIRBP, CLK2, DDX20, DDX5, EIF4A3, FAM172A, FMR1, GCFC2, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPR, HNRNPU, HSPA1A, HSPA8, KDM1A, KHDRBS1, KHSRP, METTL14, METTL16, METTL3, NONO, PPARGC1A
GO:0006974	BP	e	cellular response to DNA damage stimulus	22/205	690/58581	7.042029719679668e-15	4	22	1.086514765449376e-10	1.0591214548449268e-10	1.0750362570062981e-10	6.625090033227902e-13	AQR, CCAR2, CDC5L, DDX1, FMR1, ISY1, METTL3, NONO, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPIE
GO:0033554	BP	e	cellular response to stress	30/205	1460/58581	8.21164472374861e-15	3	30	1.266974664427173e-10	1.235031582184506e-10	1.2535075670802251e-10	7.678634329861655e-13	AQR, CCAR2, CDC5L, DDX1, ERN1, FMR1, HNRNPA1, HNRNPD, HNRNPL, HSPA1A, HSPA8, ISY1, METTL3, MYOD1, NONO, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE
GO:0044248	BP	e	cellular catabolic process	31/205	1581/58581	9.805229210153155e-15	3	31	1.51284881483453e-10	1.4747067308056998e-10	1.4966701866377776e-10	9.113547077316447e-13	CASC3, DCPS, DDX5, EIF4A3, ERN1, HNRNPD, HSPA1A, HSPA8, KHSRP, LSM1, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, MAGOH, MAGOHB, METTL14, METTL16, METTL3, NCBP1, NCBP2, PABPC1, PCBP2, POLR2D, POLR2G, PPARGC1A, PPP1R8, PPP2CA, PPP2R1A
GO:0009890	BP	e	negative regulation of biosynthetic process	30/205	1474/58581	1.0521245761704091e-14	5	30	1.6233230085733244e-10	1.5823956389698323e-10	1.6058577406088955e-10	9.720497057325296e-13	C1QBP, CCAR1, CCAR2, CELF1, CELF4, CIR1, CIRBP, CLK2, DDX20, DDX5, EIF4A3, FAM172A, FMR1, GCFC2, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPR, HNRNPU, HSPA1A, HSPA8, KDM1A, KHDRBS1, KHSRP, METTL14, METTL16, METTL3, NONO, PPARGC1A
GO:0045934	BP	e	negative regulation of nucleobase-containing compound metabolic process	29/205	1385/58581	1.4940464702828933e-14	6	29	2.305164298999476e-10	2.2470462838147832e-10	2.2802137229457517e-10	1.3721216065473071e-12	C1QBP, CCAR1, CCAR2, CELF4, CIR1, CIRBP, DDX20, DDX5, DHX9, DYRK1A, ELAVL1, FAM172A, FMR1, GCFC2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPU, HSPA1A, HSPA8, KDM1A, KHDRBS1, NONO, PABPC1, PPARGC1A
GO:1902373	BP	e	negative regulation of mRNA catabolic process	9/205	40/58581	1.6411926944366433e-14	9	9	2.532196208246297e-10	2.4683542435996315e-10	2.5046241709797616e-10	1.4950496167695365e-12	CIRBP, DHX9, ELAVL1, FMR1, HNRNPA0, HNRNPC, HNRNPD, HNRNPU, PABPC1
GO:0016032	BP	e	viral process	19/205	490/58581	1.6569672983835033e-14	4	19	2.5565348446759074e-10	2.4920792520799433e-10	2.528532097333226e-10	1.4950496167695365e-12	ALYREF, C1QBP, CDK13, CPSF4, DHX9, DYRK1A, FMR1, HNRNPA1, HNRNPK, HSPA8, HTATSF1, IK, IVNS1ABP, NUP98, PABPN1, PCBP1, PCBP2, PIK3R1, POLR2E
