chrom_start_end	Annotation
chr1_156391600_156392000	2_TssAFlnk
chr8_28043400_28046800	5_TxWk
chr6_14242000_14245600	14_ReprPCWk
chr20_60768400_60769600	4_Tx
chr2_12416400_12418000	1_TssA
chr11_65224400_65224600	1_TssA
chr7_11217200_11232400	14_ReprPCWk
chr5_175924200_175926400	5_TxWk
chr11_45377800_45421800	14_ReprPCWk
chr5_1522600_1523200	2_TssAFlnk
chr11_60683600_60685800	5_TxWk
chr7_5596800_5597400	7_Enh
chr8_144378000_144380400	5_TxWk
chr3_193615800_193617000	7_Enh
chr20_25345600_25345800	7_Enh
chr6_52747400_52769000	14_ReprPCWk
chr17_35889200_35891000	4_Tx
chr1_219434400_219435200	9_Het
chr1_118204400_118206000	5_TxWk
chr14_68146600_68147000	2_TssAFlnk
chr13_99855400_99856600	6_EnhG
chr12_121450000_121452800	5_TxWk
chr2_242394800_242396600	15_Quies
chr1_100788200_100790800	7_Enh
chr18_54118000_54120200	14_ReprPCWk
chr4_6941400_6944000	7_Enh
chr3_73312200_73333800	15_Quies
chr4_6837800_6838400	7_Enh
chr5_118626400_118629200	7_Enh
chr14_76566000_76566600	13_ReprPC
chr17_66243200_66244600	1_TssA
chr5_176491800_176498800	5_TxWk
chr10_76813000_76814200	14_ReprPCWk
chr1_235832400_235834000	9_Het
chr3_161599200_161599800	9_Het
chr17_76801000_76814800	4_Tx
chr20_31354600_31355000	5_TxWk
chr9_37460800_37461600	7_Enh
chr22_23977400_24014800	15_Quies
chr1_44763200_44764200	4_Tx
chr9_98961200_98962400	13_ReprPC
chr2_238893200_238914800	5_TxWk
chr6_109639400_109640600	7_Enh
chr15_83894600_83898800	15_Quies
chr2_176043400_176045800	3_TxFlnk
chr9_123270400_123270600	7_Enh
chr6_38936800_38942400	15_Quies
chr3_75996000_76470000	15_Quies
chr3_141924000_141926600	5_TxWk
chr12_108609200_108643200	15_Quies
chr4_175591200_175593000	5_TxWk
chr7_151081000_151081400	12_EnhBiv
chr2_238887000_238887400	3_TxFlnk
chr10_76995800_76996200	2_TssAFlnk
chr5_32575200_32576200	13_ReprPC
chr1_197871600_197872200	1_TssA
chr1_41092200_41096400	14_ReprPCWk
chr16_4059800_4062600	13_ReprPC
chr18_21064600_21065000	7_Enh
chr18_23626400_23627200	4_Tx
chr22_31337600_31338800	4_Tx
chr2_68412800_68413000	6_EnhG
chr5_178931400_178931600	13_ReprPC
chrX_69637600_69638400	4_Tx
chr3_53293400_53302000	15_Quies
chr18_4546000_4573400	15_Quies
chr2_70303200_70303600	4_Tx
chr1_185253200_185253800	2_TssAFlnk
chr19_56782400_56782600	7_Enh
chr8_53623600_53624600	7_Enh
chr18_809400_809800	2_TssAFlnk
chr1_205717800_205719800	1_TssA
chr19_55423600_55423800	5_TxWk
chr14_93278000_93280800	4_Tx
chr7_30068800_30069800	2_TssAFlnk
chr18_52430800_52431600	5_TxWk
chr20_37653400_37656800	4_Tx
chr17_40576200_40577200	5_TxWk
chr17_67096600_67097000	5_TxWk
chr5_175001600_175002000	14_ReprPCWk
chr14_102396400_102399000	5_TxWk
chr11_113435200_113437800	14_ReprPCWk
chr2_44037200_44038200	7_Enh
chr15_96883000_96883600	8_ZNF/Rpts
chr17_55945200_55946000	7_Enh
chr11_44485800_44487200	9_Het
chr3_10479200_10481000	7_Enh
chr14_76018800_76030000	15_Quies
chr20_47668600_47669000	6_EnhG
chr1_160019000_160019200	7_Enh
chr16_54162200_54175800	15_Quies
chr1_221882200_221884800	7_Enh
chr11_82829000_82830000	7_Enh
chr21_40557000_40558400	5_TxWk
chr7_43970200_43984400	15_Quies
chr7_150811400_150811600	6_EnhG
chr19_7927000_7927400	2_TssAFlnk
chr5_34703800_34704600	7_Enh
chr2_61505000_61505600	4_Tx
chr8_38317800_38318800	13_ReprPC
chr8_15395400_15396000	7_Enh
chr9_132516200_132520400	14_ReprPCWk
chr5_149065600_149072000	5_TxWk
chr1_1952200_1953600	13_ReprPC
chr8_90902400_90910600	5_TxWk
chr1_59051400_59062000	14_ReprPCWk
chr9_131766200_131767000	5_TxWk
chr20_1099800_1100400	2_TssAFlnk
chr3_99999800_100003400	5_TxWk
chr15_101751600_101765600	5_TxWk
chr5_175959200_175960000	5_TxWk
chr17_73187600_73188000	7_Enh
chr19_53144000_53144600	7_Enh
chr5_149595400_149596200	7_Enh
chr1_65322800_65325800	4_Tx
chr10_11715800_11720800	15_Quies
chr1_95549000_95549800	7_Enh
chr14_34402400_34407200	6_EnhG
chr3_131199000_131199600	4_Tx
chr10_119940800_119941600	9_Het
chr1_41702000_41702800	7_Enh
chr22_29455800_29465600	5_TxWk
chr17_17605000_17606800	7_Enh
chr12_94274600_94275000	2_TssAFlnk
chr16_80115600_80116200	7_Enh
chr7_12445600_12448800	5_TxWk
chr9_139061200_139080000	14_ReprPCWk
chr18_20892800_20922800	15_Quies
chr1_207418400_207456000	15_Quies
chr12_118809200_118809600	1_TssA
chr11_111948000_111948800	5_TxWk
chr1_44301200_44303200	7_Enh
chr8_56690800_56691000	6_EnhG
chr5_108194600_108195200	7_Enh
chr10_75779400_75780200	7_Enh
chr2_169226800_169276600	15_Quies
chr16_23832600_23833400	2_TssAFlnk
chr19_16514800_16526200	5_TxWk
chr11_67885600_67886000	6_EnhG
chr14_31646800_31647600	4_Tx
chr15_40382200_40384000	5_TxWk
chr7_84046200_84232800	15_Quies
chr10_135182000_135182800	4_Tx
chr12_22206000_22206200	7_Enh
chr1_226908200_226910800	14_ReprPCWk
chr11_48110000_48121800	15_Quies
chr2_136634400_136634600	2_TssAFlnk
chr2_208834800_208835600	7_Enh
chr3_124337600_124338600	5_TxWk
chr1_19681000_19682400	5_TxWk
chr16_57937800_57938400	12_EnhBiv
chr3_24374000_24377800	5_TxWk
chr2_174989400_175002000	5_TxWk
chr7_44808400_44808600	7_Enh
chr8_6232400_6247600	15_Quies
chr2_191850000_191852000	5_TxWk
chr8_1710600_1711200	3_TxFlnk
chr9_113020600_113022200	7_Enh
chr12_72279400_72279600	4_Tx
chr12_53101400_53102600	7_Enh
chr16_15668400_15669000	7_Enh
chr22_28961000_28961200	7_Enh
chr15_39794400_39795400	7_Enh
chr1_32575800_32581600	6_EnhG
chr7_103272400_103273000	6_EnhG
chr18_21085000_21085800	6_EnhG
chr14_100854800_100855400	2_TssAFlnk
chr5_135476800_135477600	7_Enh
chr5_109202400_109207200	5_TxWk
chr1_32944600_32945000	14_ReprPCWk
chr4_166176200_166176600	7_Enh
chr6_27764400_27768400	7_Enh
chr13_69856400_69994000	15_Quies
chr5_153724400_153732000	15_Quies
chr6_28711600_28712200	2_TssAFlnk
chr6_161642200_161643200	7_Enh
chr6_42304600_42305600	14_ReprPCWk
chr12_27885400_27885600	6_EnhG
chr16_31120800_31123400	4_Tx
chr6_107040200_107065000	5_TxWk
chr6_6641200_6641800	13_ReprPC
chr11_130509200_130512400	14_ReprPCWk
chr1_155880000_155880200	1_TssA
chr12_49392400_49392800	2_TssAFlnk
chr15_83737000_83738200	15_Quies
chr22_40002800_40003400	7_Enh
chr3_33467800_33469000	5_TxWk
chr2_136876000_136876200	11_BivFlnk
chr6_28315200_28315600	7_Enh
chr5_90101200_90101400	4_Tx
chr10_115861200_115876600	14_ReprPCWk
chr17_80964200_80964600	9_Het
chr15_59072200_59073200	7_Enh
chr6_42159800_42161000	5_TxWk
chr1_6756000_6759400	4_Tx
chr11_134873400_134875600	14_ReprPCWk
chr22_37346600_37349200	14_ReprPCWk
chr14_70630600_70646800	14_ReprPCWk
chr3_132928600_132928800	7_Enh
chr8_1688400_1690200	7_Enh
chr1_36694000_36694800	4_Tx
chr1_97192800_97194000	6_EnhG
chr16_70453400_70459200	6_EnhG
chr19_24309000_24310600	5_TxWk
chr2_242786800_242787600	2_TssAFlnk
chr11_61058800_61060400	7_Enh
chr5_178831600_178863800	14_ReprPCWk
chr7_64266200_64266600	8_ZNF/Rpts
chr17_73122400_73125200	5_TxWk
chr3_180633600_180636200	4_Tx
chr10_14916800_14918600	5_TxWk
chr9_27325600_27333400	5_TxWk
chr1_234894000_234894200	7_Enh
chr7_6745200_6746800	1_TssA
chr16_66722000_66722800	7_Enh
chr17_4785200_4785400	6_EnhG
chr17_29342600_29357200	15_Quies
chr12_46054000_46054400	7_Enh
chr3_183600400_183601000	2_TssAFlnk
chr3_124396600_124398000	7_Enh
chr1_234799000_234803200	15_Quies
chr1_155897400_155898800	5_TxWk
chr18_8190200_8222200	14_ReprPCWk
chr2_75775200_75790600	14_ReprPCWk
chr7_2662200_2663600	5_TxWk
chr6_111279000_111279200	7_Enh
chr10_22139400_22148600	15_Quies
chr1_195396200_195399000	9_Het
chr15_42780000_42780600	4_Tx
chr16_57638200_57640400	5_TxWk
chr4_185714800_185726600	5_TxWk
chr18_3266600_3268600	6_EnhG
chr10_22251000_22251400	1_TssA
chr5_132507000_132533200	14_ReprPCWk
chr9_32526200_32527000	1_TssA
chr14_55848400_55850400	7_Enh
chr15_45841600_45841800	1_TssA
chr20_33357000_33359400	5_TxWk
chr2_231695000_231726600	15_Quies
chr1_113272600_113280000	14_ReprPCWk
chr15_59832200_59833200	7_Enh
chr12_98907200_98907600	7_Enh
chr17_4873400_4873800	5_TxWk
chr5_139067200_139069200	7_Enh
chr1_231471000_231471400	1_TssA
chr20_32582800_32584000	2_TssAFlnk
chr10_11382600_11412800	14_ReprPCWk
chr2_234609200_234668800	15_Quies
chr14_73491000_73492400	5_TxWk
chr2_219177200_219180400	5_TxWk
chr16_67807800_67808800	7_Enh
chr19_52444000_52444800	5_TxWk
chr1_109324200_109324600	7_Enh
chr17_63108400_63112200	5_TxWk
chr4_140956200_140972000	14_ReprPCWk
chr1_111644000_111644200	7_Enh
chr19_47780800_47781400	2_TssAFlnk
chr6_23835200_23887400	15_Quies
chr6_7169000_7173000	7_Enh
chr9_135281000_135281400	2_TssAFlnk
chr4_95147000_95148800	5_TxWk
chr21_37826800_37833400	14_ReprPCWk
chr1_29025800_29028800	5_TxWk
chr6_109147800_109148200	9_Het
chr15_50039000_50039200	7_Enh
chr19_38724600_38725000	7_Enh
chr20_639800_640000	7_Enh
chr13_46756400_46756800	2_TssAFlnk
chr13_80025400_80025600	2_TssAFlnk
chr11_16395200_16395600	5_TxWk
chr4_106345800_106347600	4_Tx
chr3_5113800_5114000	7_Enh
chr14_65886400_65886600	7_Enh
chr6_15428000_15429200	5_TxWk
chr1_247227600_247229800	5_TxWk
chr11_95026600_95032400	14_ReprPCWk
chr9_91976800_91980400	5_TxWk
chr8_37755400_37757200	1_TssA
chr19_4232600_4233000	7_Enh
chr16_11773600_11775200	4_Tx
chr9_139509400_139509800	7_Enh
chr12_109702200_109702800	7_Enh
chr18_77789400_77790200	7_Enh
chr15_29307800_29343000	15_Quies
chr1_75796000_75797600	7_Enh
chr17_73113800_73119800	5_TxWk
chr17_64291400_64291800	7_Enh
chrX_40857800_40864800	5_TxWk
chr10_103452600_103453000	7_Enh
chr20_43205200_43205600	2_TssAFlnk
chr16_47605000_47605200	6_EnhG
chrX_129907200_129963600	15_Quies
chr21_11094400_11096400	8_ZNF/Rpts
chr2_191450600_191452200	5_TxWk
chr2_223543000_223552400	15_Quies
chr6_31736600_31737400	7_Enh
chr19_33615400_33616400	2_TssAFlnk
chr19_10997200_11001600	5_TxWk
chr7_134844200_134844600	7_Enh
chr15_39871600_39872000	9_Het
chr1_35651800_35655800	6_EnhG
chr19_12654400_12654600	2_TssAFlnk
chr12_94567000_94572800	5_TxWk
chr5_2450000_2513000	15_Quies
chr6_34329000_34331600	6_EnhG
chr9_34647000_34648200	2_TssAFlnk
chr16_8974200_8974400	14_ReprPCWk
chr1_200635200_200635800	6_EnhG
chr1_143435000_143443400	5_TxWk
chr10_28782600_28783200	7_Enh
chr5_1790200_1792800	14_ReprPCWk
chr3_59862000_59865200	7_Enh
chr1_165345200_165345600	10_TssBiv
chr6_88486000_88486400	7_Enh
chr16_14164400_14164800	2_TssAFlnk
chr13_50726600_50726800	7_Enh
chr2_27713400_27714600	7_Enh
chr18_43590800_43600600	5_TxWk
chr2_149685000_149797800	15_Quies
chr6_53405600_53407000	5_TxWk
chr8_63288200_63776600	15_Quies
chr3_58522000_58525400	15_Quies
chr2_198731200_198734000	7_Enh
chr6_3339000_3339200	2_TssAFlnk
chr2_62511600_62513600	9_Het
chr6_17483400_17493600	14_ReprPCWk
chr20_29808400_29833200	8_ZNF/Rpts
chr12_56051200_56052600	14_ReprPCWk
chr20_44596000_44598400	4_Tx
chr1_26685400_26685800	2_TssAFlnk
chr10_5841600_5843400	4_Tx
chr2_135709000_135715600	4_Tx
chr12_12526600_12537600	5_TxWk
chr18_34834600_34858400	14_ReprPCWk
chr1_55656400_55657600	7_Enh
chr1_230931600_230947400	14_ReprPCWk
chr19_10981200_10981600	2_TssAFlnk
chr2_242974600_242976600	14_ReprPCWk
chr11_46667600_46670800	5_TxWk
chr15_58358800_58359200	2_TssAFlnk
chr2_68346000_68347000	7_Enh
chr4_99411600_99412600	7_Enh
chr9_72882800_72906000	5_TxWk
chr14_90847800_90848600	7_Enh
chr1_31525400_31532200	4_Tx
chr5_174908000_174909200	6_EnhG
chr19_40029400_40030200	2_TssAFlnk
chr12_117017600_117020200	7_Enh
chr8_60744200_60957000	15_Quies
chr1_9630600_9633000	5_TxWk
chr1_15267200_15270800	5_TxWk
chr18_54300600_54301000	5_TxWk
chr14_21734200_21735600	1_TssA
chr1_224289600_224289800	7_Enh
chr1_84568600_84569600	2_TssAFlnk
chr8_21794800_21795200	2_TssAFlnk
chr19_7703400_7704000	6_EnhG
chr8_49082400_49093000	14_ReprPCWk
chr7_6219600_6243000	5_TxWk
chr7_75561800_75563000	5_TxWk
chr6_35069400_35075800	14_ReprPCWk
chr2_23576800_23598200	15_Quies
chr3_13367200_13368000	5_TxWk
chr6_31326400_31332600	14_ReprPCWk
chr5_30667800_30751800	15_Quies
chr10_80896600_80898800	7_Enh
chr17_21176400_21178600	7_Enh
chr3_13554800_13561000	13_ReprPC
chr11_102309200_102309800	6_EnhG
chr7_148686000_148698800	15_Quies
chr2_128404800_128407600	14_ReprPCWk
chr19_22033800_22035400	1_TssA
chr7_156343000_156352800	14_ReprPCWk
chr19_7580800_7581000	7_Enh
chr5_35728800_35963600	15_Quies
chr2_119506000_119506200	2_TssAFlnk
chr12_69080200_69081600	1_TssA
chr3_72496600_72497200	2_TssAFlnk
chr11_104834000_104834800	9_Het
chr3_185061000_185061200	7_Enh
chr14_23767400_23767800	4_Tx
chr7_88329000_88329800	7_Enh
chr3_13001200_13001800	2_TssAFlnk
chr5_6388600_6394400	14_ReprPCWk
chr6_37703200_37704200	13_ReprPC
chr2_232652000_232652600	2_TssAFlnk
chr21_44914400_44914600	11_BivFlnk
chr3_20402200_20403600	7_Enh
chr2_113390800_113397400	5_TxWk
chr10_121065400_121066200	2_TssAFlnk
chr11_6379400_6388400	14_ReprPCWk
chr6_38751600_38751800	2_TssAFlnk
chr3_155582000_155587000	5_TxWk
chr19_55884400_55884600	14_ReprPCWk
chr7_2119200_2119800	2_TssAFlnk
chr20_5778800_5802600	15_Quies
chr2_173076400_173077600	13_ReprPC
chr10_23357000_23357600	7_Enh
chr11_76025200_76025400	13_ReprPC
chr7_20344200_20344600	5_TxWk
chr1_90167200_90168000	2_TssAFlnk
chr12_1890800_1891200	6_EnhG
chr11_19240400_19240600	13_ReprPC
chr8_122212800_122214200	9_Het
chr1_17253800_17255600	5_TxWk
chr16_67258600_67259000	5_TxWk
chr2_166762600_166768400	5_TxWk
chr20_33772400_33772600	7_Enh
chr5_54530000_54530200	2_TssAFlnk
chr2_32603400_32605800	5_TxWk
chr9_130191000_130191400	4_Tx
chr1_227511600_227518000	5_TxWk
chr3_12907800_12909600	15_Quies
chr8_142397000_142398800	7_Enh
chr20_31309200_31315400	5_TxWk
chr1_65742000_65742200	2_TssAFlnk
chr8_27736800_27737200	7_Enh
chr2_196436800_196438000	7_Enh
chr7_44996000_44996400	7_Enh
chr1_27051200_27052200	6_EnhG
chr16_85366000_85367400	5_TxWk
chr6_153275400_153280600	14_ReprPCWk
chr14_101204400_101221600	15_Quies
chr1_33939200_33942200	14_ReprPCWk
chr13_113357400_113358400	6_EnhG
chr3_45525000_45527400	4_Tx
chr2_152606800_152607200	7_Enh
chr16_23800400_23806800	15_Quies
chr1_219333400_219333600	7_Enh
chr22_43359200_43361000	5_TxWk
chr7_129080000_129080800	6_EnhG
chr1_15955000_15955600	6_EnhG
chr18_13021800_13025400	5_TxWk
chr3_171810200_171812400	5_TxWk
chr1_95604400_95605200	5_TxWk
chr17_73242600_73245400	5_TxWk
chr10_104004800_104006600	1_TssA
chr12_65643600_65645800	15_Quies
chr11_119078600_119078800	7_Enh
chr8_142426800_142427600	2_TssAFlnk
chr17_74393800_74394600	6_EnhG
chr4_8590000_8595000	14_ReprPCWk
chr12_2870200_2871200	13_ReprPC
chr1_16547000_16551000	14_ReprPCWk
chr17_57793000_57804200	5_TxWk
chr2_38673400_38673800	7_Enh
chr10_27919600_27933000	15_Quies
chr2_37424600_37426000	7_Enh
chr8_127305000_127305400	2_TssAFlnk
chr19_50085200_50092800	15_Quies
chr18_18593800_18601000	5_TxWk
chr7_106651400_106654800	7_Enh
chr7_152015000_152024000	5_TxWk
chr5_154349200_154357000	5_TxWk
chr9_93868800_93880200	15_Quies
chr1_244802600_244805000	14_ReprPCWk
chr9_97487400_97488400	5_TxWk
chr3_174276600_174628600	15_Quies
chr10_71889400_71890200	5_TxWk
chr15_20552800_20558800	14_ReprPCWk
chr15_89643400_89643800	6_EnhG
chr18_54317600_54320200	1_TssA
chr5_108906000_108906400	1_TssA
chr8_91250400_91251400	5_TxWk
chr4_72273000_72554200	15_Quies
chr1_43358200_43358400	14_ReprPCWk
chr1_197130000_197142800	5_TxWk
chr4_83285600_83286400	5_TxWk
chr19_668000_675400	15_Quies
chr1_32565800_32566000	4_Tx
chr10_120955400_120957800	5_TxWk
chr4_47600_47800	6_EnhG
chr5_80489000_80490800	14_ReprPCWk
chr12_9861200_9868600	15_Quies
chr11_74657000_74657800	5_TxWk
chr11_27440400_27441200	7_Enh
chr9_99532200_99535200	8_ZNF/Rpts
chr19_58962200_58962600	2_TssAFlnk
chr15_35459200_35459600	2_TssAFlnk
chr2_109804000_109815800	14_ReprPCWk
chrX_39970000_39972200	7_Enh
chr16_228800_229000	7_Enh
chr14_103610600_103610800	7_Enh
chr1_208362200_208363200	7_Enh
chr3_33838200_33839000	5_TxWk
chr9_140400000_140400200	12_EnhBiv
chr7_107874400_107875800	7_Enh
chr17_45335000_45335800	2_TssAFlnk
chr3_196916400_196917000	7_Enh
chr8_118057600_118203400	15_Quies
chr12_835600_835800	7_Enh
chr5_176923800_176924800	1_TssA
chr7_118196600_118197000	9_Het
chr10_3804200_3804800	7_Enh
chr22_21373200_21374000	13_ReprPC
chr12_105627400_105627800	5_TxWk
chr12_65018800_65019200	2_TssAFlnk
chr8_144233000_144237600	13_ReprPC
chr14_76448000_76449400	1_TssA
chr8_128873600_128875600	5_TxWk
chr10_93557200_93557400	2_TssAFlnk
chr1_1842000_1849600	15_Quies
chr20_21251800_21282800	15_Quies
chr19_51142600_51143200	1_TssA
chr8_41366200_41366400	7_Enh
chrX_117699600_117700200	3_TxFlnk
chr3_51474800_51475800	4_Tx
chr9_101264400_101267400	5_TxWk
chrX_48438200_48439800	5_TxWk
chr1_33722600_33722800	2_TssAFlnk
chr13_114259800_114260200	4_Tx
chr2_112117800_112119400	5_TxWk
chr7_135254200_135254600	4_Tx
chr22_36882400_36883000	4_Tx
chr4_55250200_55267400	15_Quies
chr10_127419000_127425800	4_Tx
chr15_88285000_88286400	5_TxWk
chr18_73028200_73056600	14_ReprPCWk
chr19_10425200_10425400	3_TxFlnk
chr8_92029400_92030200	5_TxWk
chr5_171380000_171380400	7_Enh
chr11_3109800_3113200	15_Quies
chr17_37036800_37037000	6_EnhG
chr1_50952800_50957200	4_Tx
chr2_95784600_95786000	7_Enh
chr20_653200_653600	7_Enh
chr16_1289200_1310400	14_ReprPCWk
chr7_66087600_66092200	5_TxWk
chr2_20625400_20629200	5_TxWk
chr12_123733200_123735000	5_TxWk
chr14_60778000_60778600	7_Enh
chr17_25934600_25935000	5_TxWk
chr2_158334000_158335800	5_TxWk
chr10_135498800_135500000	9_Het
chr6_144132000_144138200	5_TxWk
chr6_164116000_164117200	13_ReprPC
chr1_109784400_109785400	7_Enh
chr6_43841600_43844400	5_TxWk
chr1_173686400_173688600	4_Tx
chr7_146928600_146934200	15_Quies
chr19_18307000_18307200	6_EnhG
chr6_355400_356000	13_ReprPC
chr3_47464800_47465400	5_TxWk
chr15_82332600_82333200	7_Enh
chr1_1699000_1701600	4_Tx
chr2_169705400_169706400	5_TxWk
chr19_2795200_2800800	5_TxWk
chr6_161418600_161418800	8_ZNF/Rpts
chr1_161531400_161532200	5_TxWk
chr16_81475400_81476400	12_EnhBiv
chr8_95838800_95845000	4_Tx
chr1_17396800_17403400	14_ReprPCWk
chr1_167299000_167299400	5_TxWk
chrX_37497000_37498800	15_Quies
chr10_71004200_71016000	15_Quies
chr6_119552200_119552600	5_TxWk
chr19_21813200_21813600	8_ZNF/Rpts
chr2_171966800_171972200	5_TxWk
chr22_50499800_50500200	7_Enh
chr19_50273600_50274000	3_TxFlnk
chr2_75913200_75914600	5_TxWk
chr19_38625400_38626600	7_Enh
chr4_49323600_49324400	7_Enh
chr10_90503200_90503800	9_Het
chr11_57558400_57560800	6_EnhG
chr17_74560600_74562600	6_EnhG
chr19_2382800_2383800	15_Quies
chr4_2485200_2486000	5_TxWk
chr7_107852800_107853600	9_Het
chr22_32533000_32533400	5_TxWk
chr1_207854800_207855200	5_TxWk
chr11_7307800_7439200	15_Quies
chr15_63339800_63340200	2_TssAFlnk
chr7_79713600_79749600	15_Quies
chr8_55046800_55048800	1_TssA
chr2_38853200_38853400	2_TssAFlnk
chr17_64328000_64328200	7_Enh
chr9_33158200_33164400	7_Enh
chr11_74674200_74674800	7_Enh
chr2_196279200_196301800	15_Quies
chr1_8847000_8848200	6_EnhG
chr2_192620400_192621800	7_Enh
chr22_38349600_38350800	1_TssA
chr2_243012600_243013800	14_ReprPCWk
chr11_18347000_18349600	6_EnhG
chr8_12935400_12935600	1_TssA
chr4_153846000_153849200	5_TxWk
chr2_55767000_55771400	5_TxWk
chr4_26879800_26880200	8_ZNF/Rpts
chr21_47814800_47815200	4_Tx
chr7_99267400_99268000	7_Enh
chr8_128976800_128984600	7_Enh
chr17_79269600_79270000	2_TssAFlnk
chr7_44349600_44350000	7_Enh
chr7_107184800_107186800	8_ZNF/Rpts
chr10_125920000_125930800	15_Quies
chr2_64844200_64858800	5_TxWk
chr20_21106200_21108000	1_TssA
chr8_1771200_1772800	1_TssA
chr10_104193600_104194400	7_Enh
chr3_10175800_10176800	2_TssAFlnk
chr14_55140200_55141200	7_Enh
chr1_4083400_4107800	15_Quies
chr1_246123800_246124400	5_TxWk
chr1_55459000_55459800	14_ReprPCWk
chr11_102310000_102318400	5_TxWk
chr16_20872000_20876800	5_TxWk
chr20_52381200_52383800	5_TxWk
chr9_127083000_127084600	5_TxWk
chr22_42978400_42978600	7_Enh
chr10_121342200_121345800	5_TxWk
chr6_157638000_157638400	7_Enh
chr20_54958800_54959600	5_TxWk
chr1_155529800_155530000	7_Enh
chr3_57272800_57273400	8_ZNF/Rpts
chr12_105647400_105648000	12_EnhBiv
chr20_42719000_42721600	14_ReprPCWk
chr5_10285200_10286200	5_TxWk
chr18_36438400_36442800	15_Quies
chr19_7464200_7472200	5_TxWk
chr8_145517800_145519400	4_Tx
chrX_118665000_118665200	7_Enh
chr5_139229000_139229400	13_ReprPC
chr8_38647000_38647800	2_TssAFlnk
chr9_95851000_95851800	7_Enh
chr11_46264000_46264800	2_TssAFlnk
chr2_198923600_198925400	7_Enh
chr4_123621000_123621200	7_Enh
chr7_643600_644400	2_TssAFlnk
chr2_233956200_233956600	7_Enh
chr11_129941200_129942400	2_TssAFlnk
chr2_193005800_193010400	5_TxWk
chr3_59820200_59820400	7_Enh
chr6_27562400_27563200	7_Enh
chr1_236047400_236064000	14_ReprPCWk
chr1_100960600_100972800	4_Tx
chr18_9826200_9828000	7_Enh
chr1_55181400_55182400	1_TssA
chr10_38405600_38407800	8_ZNF/Rpts
chrX_109399800_109402600	7_Enh
chr15_89410200_89413800	14_ReprPCWk
chr14_24816800_24820600	5_TxWk
chr17_7254200_7254600	2_TssAFlnk
chr9_112053000_112062400	14_ReprPCWk
chr11_835000_837000	5_TxWk
chr2_86648600_86663600	15_Quies
chr12_49371600_49371800	2_TssAFlnk
chr16_81943600_81962200	14_ReprPCWk
chr5_16778400_16778600	11_BivFlnk
chr6_5998800_6001800	14_ReprPCWk
chr12_109748800_109749400	14_ReprPCWk
chr2_42544000_42545600	4_Tx
chr17_38771400_38776400	14_ReprPCWk
chr12_93888000_93889200	4_Tx
chr15_79426800_79429800	14_ReprPCWk
chr17_7153000_7156600	1_TssA
chr3_24345200_24346800	5_TxWk
chr10_39084400_39088600	8_ZNF/Rpts
chr11_96048000_96049000	6_EnhG
chr14_56237600_56247000	15_Quies
chr21_42315400_42364600	15_Quies
chr1_224717400_224717600	12_EnhBiv
chr10_17531600_17544200	15_Quies
chr19_8431800_8433000	7_Enh
chr3_172009600_172011600	4_Tx
chr1_22389600_22391600	4_Tx
chr16_75069400_75072200	7_Enh
chr4_38612600_38613200	7_Enh
chr21_41169600_41291800	15_Quies
chr17_4711200_4713800	5_TxWk
chr5_138740600_138740800	7_Enh
chr9_37409000_37409800	7_Enh
chr12_56102800_56103600	14_ReprPCWk
chr17_74410000_74410600	7_Enh
chr20_37470000_37471600	5_TxWk
chr1_206137800_206139600	5_TxWk
chr11_12887000_12887400	5_TxWk
chr19_33662800_33663000	7_Enh
chr12_122281600_122282000	7_Enh
chr9_95529000_95529400	5_TxWk
chr1_154319600_154320600	5_TxWk
chr1_20526200_20527400	7_Enh
chr1_17015400_17020000	15_Quies
chr2_85723000_85724400	2_TssAFlnk
chr2_71886600_71895400	15_Quies
chr6_4010400_4011000	7_Enh
chr16_68047800_68048000	7_Enh
chr1_41440400_41441400	7_Enh
chr15_65278200_65279400	5_TxWk
chr8_90802600_90814200	5_TxWk
chr10_74595000_74595200	4_Tx
