folder_name	encode_expt_accession	common_name	eid	rep_folder	encode_biosample_ids	rsem_quant_file	system	organ	cell_type	color	lab	sex	biosample_type	biosample_term_id	biosample_term_name	life_stage	age	age_units	treatments	description
ENCSR443JOD.Fetal_Brain_Female.UCSF_Costello	ENCSR443JOD	Fetal_Brain_Female	E082	GSM817250	ENCBS618VRU	/mnt/data/integrative/rna/ENCSR443JOD.Fetal_Brain_Female.UCSF_Costello/quant/rsem/GSM817250/Quant.genes.results	Nervous	Brain	Brain	#83601C	UCSF_Costello	female	tissue	UBERON:0000955	brain	fetal	17	week		Fetal brain from a disease free week 17 gestation female. Tissue sample was provided by Keith Ligon at Harvard University. Fetus is named HuFNSC02, twin of HuFNSC01.
ENCSR850BGX.Fetal_Brain_Female.UCSF_Costello	ENCSR850BGX	Fetal_Brain_Female	E082	GSM751274	ENCBS295DKP	/mnt/data/integrative/rna/ENCSR850BGX.Fetal_Brain_Female.UCSF_Costello/quant/rsem/GSM751274/Quant.genes.results	Nervous	Brain	Brain	#83601C	UCSF_Costello	female	tissue	UBERON:0000955	brain	fetal	17	week		Fetal brain from a disease free week 17 gestation female. Tissue sample was provided by Keith Ligon at Harvard University. Fetus is named HuFNSC01, twin of HuFNSC02.
ENCSR000AFO.Camera-type_Eye.CSHL_Gingeras	ENCSR000AFO	Camera-type_Eye	E183	ENCBS085RNA	ENCBS085RNA	/mnt/data/integrative/rna/ENCSR000AFO.Camera-type_Eye.CSHL_Gingeras/quant/rsem/ENCBS085RNA/Quant.genes.results	Eye	Eye	Eye	#83601C	CSHL_Gingeras	female	tissue	UBERON:0000019	camera-type eye	fetal	24	week		Human fetal whole eye
ENCSR000AFO.Camera-type_Eye.CSHL_Gingeras	ENCSR000AFO	Camera-type_Eye	E183	ENCBS086RNA	ENCBS086RNA	/mnt/data/integrative/rna/ENCSR000AFO.Camera-type_Eye.CSHL_Gingeras/quant/rsem/ENCBS086RNA/Quant.genes.results	Eye	Eye	Eye	#83601C	CSHL_Gingeras	female	tissue	UBERON:0000019	camera-type eye	fetal	20	week		Human fetal whole eye
ENCSR968WKR.Bipolar_Spindle_Neuron_Cultured_Cells.CSHL_Gingeras	ENCSR968WKR	Bipolar_Spindle_Neuron_Cultured_Cells	E205	ENCBS369AAA	ENCBS369AAA	/mnt/data/integrative/rna/ENCSR968WKR.Bipolar_Spindle_Neuron_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS369AAA/Quant.genes.results	Nervous	Brain	Neuron	#83601C	CSHL_Gingeras	male	in vitro differentiated cells	NTR:0000560	bipolar spindle neuron	adult	53	year		These are bipolar neurons created from iPSC from the PGP1 donor from the Personal Genome Project (PGP).
ENCSR968WKR.Bipolar_Spindle_Neuron_Cultured_Cells.CSHL_Gingeras	ENCSR968WKR	Bipolar_Spindle_Neuron_Cultured_Cells	E205	ENCBS374AAA	ENCBS374AAA	/mnt/data/integrative/rna/ENCSR968WKR.Bipolar_Spindle_Neuron_Cultured_Cells.CSHL_Gingeras/quant/rsem/ENCBS374AAA/Quant.genes.results	Nervous	Brain	Neuron	#83601C	CSHL_Gingeras	male	in vitro differentiated cells	NTR:0000560	bipolar spindle neuron	adult	53	year		These are bipolar neurons created from iPSC from the PGP1 donor from the Personal Genome Project (PGP).
ENCSR009MVJ.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR009MVJ	Cortex_derived_primary_cultured_neurospheres	E053	GSM751270	ENCBS922OHA	/mnt/data/integrative/rna/ENCSR009MVJ.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM751270/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	female	primary cell	NTR:0001469	cortex derived neurospheres	fetal	17	week		Cortex derived neurospheres from a 17 week healthy female fetal donor. Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University. Fetus is named HuFNSC01, twin of HuFNSC02.
ENCSR069BFN.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR069BFN	Cortex_derived_primary_cultured_neurospheres	E053	GSM751279	ENCBS665ZFU	/mnt/data/integrative/rna/ENCSR069BFN.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM751279/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	unknown	primary cell	NTR:0001469	cortex derived neurospheres	fetal	15	week		Neurosphere cultured cells derived from the cortex of a 15 week healthy fetal donor. Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University.
ENCSR256YHI.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR256YHI	Cortex_derived_primary_cultured_neurospheres	E053	GSM958176	ENCBS413IQP	/mnt/data/integrative/rna/ENCSR256YHI.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM958176/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	unknown	primary cell	NTR:0001469	cortex derived neurospheres	fetal	15	week		Cortex derived neural stem and progenitor cells from a 15 week healthy fetal donor. Cells have Nestin and Sox2 markers. Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University.
ENCSR829INV.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR829INV	Cortex_derived_primary_cultured_neurospheres	E053	GSM751272	ENCBS014NFD	/mnt/data/integrative/rna/ENCSR829INV.Cortex_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM751272/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	female	primary cell	NTR:0001469	cortex derived neurospheres	fetal	17	week		Neurosphere Cultured Cells, derived from the cortex from a disease free week 17 gestation female. Sample was provided by Keith Ligon at Harvard University. Fetus is named HuFNSC02 Batch 1, twin of HuFNSC01.
ENCSR043KVA.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR043KVA	Ganglion_Eminence_derived_primary_cultured_neurospheres	E054	GSM958172	ENCBS158PJN	/mnt/data/integrative/rna/ENCSR043KVA.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM958172/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	unknown	primary cell	NTR:0001470	ganglionic eminence derived neurospheres	fetal	15	week		Ganglionic eminence derived neural stem and progenitor cells from a 15 week healthy fetal donor.  Cells have Nestin and Sox2 markers.  Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University.
ENCSR051GPK.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR051GPK	Ganglion_Eminence_derived_primary_cultured_neurospheres	E054	GSM958173	ENCBS682UER	/mnt/data/integrative/rna/ENCSR051GPK.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM958173/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	unknown	primary cell	NTR:0001470	ganglionic eminence derived neurospheres	fetal	15	week		Neurosphere cultured cells derived from the ganglionic eminence of a 15 week healthy fetal donor. Cells have Nestin and Sox2 markers. Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University.
ENCSR107OEQ.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR107OEQ	Ganglion_Eminence_derived_primary_cultured_neurospheres	E054	GSM751271	ENCBS368XNQ	/mnt/data/integrative/rna/ENCSR107OEQ.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM751271/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	female	primary cell	NTR:0001470	ganglionic eminence derived neurospheres	fetal	17	week		Ganglionic eminence derived neurospheres from a 17 week healthy female fetal donor. Sample was cultured in Neurocult+EGF+FGF medium and provided by Keith Ligon at Harvard University. Fetus is named HuFNSC01, twin of HuFNSC02.
ENCSR451KXG.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello	ENCSR451KXG	Ganglion_Eminence_derived_primary_cultured_neurospheres	E054	GSM751273	ENCBS627BFF	/mnt/data/integrative/rna/ENCSR451KXG.Ganglion_Eminence_derived_primary_cultured_neurospheres.UCSF_Costello/quant/rsem/GSM751273/Quant.genes.results	Nervous	Brain	Neurosphere	#83601C	UCSF_Costello	female	primary cell	NTR:0001470	ganglionic eminence derived neurospheres	fetal	17	week		Neurosphere Cultured Cells, derived from the ganglionic eminence from a disease free week 17 gestation female. Sample was provided by Keith Ligon at Harvard University. Fetus is named HuFNSC02 Batch 1, twin of HuFNSC01.
ENCSR000AFH.Fetal_Spinal_Cord.CSHL_Gingeras	ENCSR000AFH	Fetal_Spinal_Cord	E206	ENCBS071RNA	ENCBS071RNA	/mnt/data/integrative/rna/ENCSR000AFH.Fetal_Spinal_Cord.CSHL_Gingeras/quant/rsem/ENCBS071RNA/Quant.genes.results	Nervous	Brain	Spinal cord	#83601C	CSHL_Gingeras	male	tissue	UBERON:0002240	spinal cord	fetal	22	week		Human fetal spinal cord
ENCSR000AFH.Fetal_Spinal_Cord.CSHL_Gingeras	ENCSR000AFH	Fetal_Spinal_Cord	E206	ENCBS072RNA	ENCBS072RNA	/mnt/data/integrative/rna/ENCSR000AFH.Fetal_Spinal_Cord.CSHL_Gingeras/quant/rsem/ENCBS072RNA/Quant.genes.results	Nervous	Brain	Spinal cord	#83601C	CSHL_Gingeras	female	tissue	UBERON:0002240	spinal cord	fetal	24	week		Human fetal spinal cord
ENCSR333FZW.Fetal_Spinal_Cord.UW_Glass	ENCSR333FZW	Fetal_Spinal_Cord	E206	GSM1101711	ENCBS300UPT	/mnt/data/integrative/rna/ENCSR333FZW.Fetal_Spinal_Cord.UW_Glass/quant/rsem/GSM1101711/Quant.genes.results	Nervous	Brain	Spinal cord	#83601C	UW_Glass	male	tissue	UBERON:0002240	spinal cord	fetal	105	day		Spinal cord tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR542OHE.Fetal_Spinal_Cord.UW_Glass	ENCSR542OHE	Fetal_Spinal_Cord	E206	GSM1220580	ENCBS419ZMB	/mnt/data/integrative/rna/ENCSR542OHE.Fetal_Spinal_Cord.UW_Glass/quant/rsem/GSM1220580/Quant.genes.results	Nervous	Brain	Spinal cord	#83601C	UW_Glass	female	tissue	UBERON:0002240	spinal cord	fetal	113	day		Fetal spinal cord primary tissue from a healthy day 113 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR899NLW.Fetal_Spinal_Cord.UW_Glass	ENCSR899NLW	Fetal_Spinal_Cord	E206	GSM1101679	ENCBS373RUA	/mnt/data/integrative/rna/ENCSR899NLW.Fetal_Spinal_Cord.UW_Glass/quant/rsem/GSM1101679/Quant.genes.results	Nervous	Brain	Spinal cord	#83601C	UW_Glass	male	tissue	UBERON:0002240	spinal cord	fetal	96	day		Spinal cord tissue from a healthy day 96 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR146ZKR.Adrenal_Gland.Stanford_Snyder	ENCSR146ZKR	Adrenal_Gland	E251	GSM1120301	ENCBS428BRH	/mnt/data/integrative/rna/ENCSR146ZKR.Adrenal_Gland.Stanford_Snyder/quant/rsem/GSM1120301/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	Stanford_Snyder	female	tissue	UBERON:0002369	adrenal gland	adult	30	year		Adrenal gland tissue from a 30 year old female Caucasian human with bipolar disorder and an iron deficiency. Tissue provided by Shin Lin at Stanford University
ENCSR598KJX.Adrenal_Gland.Stanford_Snyder	ENCSR598KJX	Adrenal_Gland	E251	GSM1010950	ENCBS549JSH	/mnt/data/integrative/rna/ENCSR598KJX.Adrenal_Gland.Stanford_Snyder/quant/rsem/GSM1010950/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	Stanford_Snyder	male	tissue	UBERON:0002369	adrenal gland	adult	34	year		Adrenal gland tissue from a 34 year old male Caucasian human with polysubstance abuse. Tissue provided by Shin Lin at Stanford University
ENCSR680AAZ.Adrenal_Gland.Stanford_Snyder	ENCSR680AAZ	Adrenal_Gland	E251	ENCBS629YZU	ENCBS629YZU	/mnt/data/integrative/rna/ENCSR680AAZ.Adrenal_Gland.Stanford_Snyder/quant/rsem/ENCBS629YZU/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	Stanford_Snyder	male	tissue	UBERON:0002369	adrenal gland	adult	21	year		
ENCSR120NEA.Fetal_Adrenal_Gland.UW_Glass	ENCSR120NEA	Fetal_Adrenal_Gland	E080	GSM1060240	ENCBS660CJK	/mnt/data/integrative/rna/ENCSR120NEA.Fetal_Adrenal_Gland.UW_Glass/quant/rsem/GSM1060240/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	UW_Glass	female	tissue	UBERON:0002369	adrenal gland	fetal	85	day		Fetal adrenal gland tissue from a healthy day 85 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR335GET.Fetal_Adrenal_Gland.UW_Glass	ENCSR335GET	Fetal_Adrenal_Gland	E080	GSM1060241	ENCBS232ONZ	/mnt/data/integrative/rna/ENCSR335GET.Fetal_Adrenal_Gland.UW_Glass/quant/rsem/GSM1060241/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	UW_Glass	male	tissue	UBERON:0002369	adrenal gland	fetal	101	day		Fetal adrenal gland tissue from a healthy day 101 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR555BCP.Fetal_Adrenal_Gland.UW_Glass	ENCSR555BCP	Fetal_Adrenal_Gland	E080	GSM1220584	ENCBS520GRO	/mnt/data/integrative/rna/ENCSR555BCP.Fetal_Adrenal_Gland.UW_Glass/quant/rsem/GSM1220584/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	UW_Glass	unknown	tissue	UBERON:0002369	adrenal gland	fetal	96	day		Adrenal gland tissue from a healthy 96 day old human fetus. Tissue provided by Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR688YOZ.Fetal_Adrenal_Gland.UW_Glass	ENCSR688YOZ	Fetal_Adrenal_Gland	E080	GSM1059505	ENCBS200XAZ	/mnt/data/integrative/rna/ENCSR688YOZ.Fetal_Adrenal_Gland.UW_Glass/quant/rsem/GSM1059505/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	UW_Glass	male	tissue	UBERON:0002369	adrenal gland	fetal	108	day		Adrenal gland tissue from a healthy day 108 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR740OPV.Fetal_Adrenal_Gland.UW_Glass	ENCSR740OPV	Fetal_Adrenal_Gland	E080	GSM1059525	ENCBS119WRO	/mnt/data/integrative/rna/ENCSR740OPV.Fetal_Adrenal_Gland.UW_Glass/quant/rsem/GSM1059525/Quant.genes.results	Endocrine	Adrenal	Adrenal	#8E7CC3	UW_Glass	female	tissue	UBERON:0002369	adrenal gland	fetal	108	day		Fetal adrenal gland tissue from a healthy day 108 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR000CUB.Hair_Follicle_Dermal_Papilla_Primary_Cells.CSHL_Gingeras	ENCSR000CUB	Hair_Follicle_Dermal_Papilla_Primary_Cells	E159	ENCBS454ENC	ENCBS454ENC	/mnt/data/integrative/rna/ENCSR000CUB.Hair_Follicle_Dermal_Papilla_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS454ENC/Quant.genes.results	Skin	Dermis	Follicular	#8E7CC3	CSHL_Gingeras	female	primary cell	CL:0000346	hair follicle dermal papilla cell	adult	47	year		Follicle Dermal Papilla Cells (HFDPC) from the lateral scalp region of a 47 year old caucasian female with brown hair
ENCSR000CUB.Hair_Follicle_Dermal_Papilla_Primary_Cells.CSHL_Gingeras	ENCSR000CUB	Hair_Follicle_Dermal_Papilla_Primary_Cells	E159	ENCBS455ENC	ENCBS455ENC	/mnt/data/integrative/rna/ENCSR000CUB.Hair_Follicle_Dermal_Papilla_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS455ENC/Quant.genes.results	Skin	Dermis	Follicular	#8E7CC3	CSHL_Gingeras	female	primary cell	CL:0000346	hair follicle dermal papilla cell	adult	70	year		Follicle Dermal Papilla Cells (HFDPC) from the lateral scalp region of a 70 year old caucasian female with blond hair
ENCSR271DJJ.Pancreatic_Islets.UCSF_Costello	ENCSR271DJJ	Pancreatic_Islets	E087	GSM1582475	ENCBS621MCP	/mnt/data/integrative/rna/ENCSR271DJJ.Pancreatic_Islets.UCSF_Costello/quant/rsem/GSM1582475/Quant.genes.results	Endocrine	Pancreas	Islet	#8E7CC3	UCSF_Costello	unknown	tissue	UBERON:0000016	endocrine pancreas	adult	59	year		Pancreas islet tissue from a 59 year old Caucasian donor ZGI 213
ENCSR518XRJ.Pancreatic_Islets.UCSF_Costello	ENCSR518XRJ	Pancreatic_Islets	E087	GSM1127105	ENCBS721SKH	/mnt/data/integrative/rna/ENCSR518XRJ.Pancreatic_Islets.UCSF_Costello/quant/rsem/GSM1127105/Quant.genes.results	Endocrine	Pancreas	Islet	#8E7CC3	UCSF_Costello	male	tissue	UBERON:0000016	endocrine pancreas	adult	45	year		Pancreas islet tissue from a 45 year old male Caucasian donor ZD4 273 batch 1
ENCSR571BML.Pancreas.Stanford_Snyder	ENCSR571BML	Pancreas	E098	GSM1120309	ENCBS914JTX	/mnt/data/integrative/rna/ENCSR571BML.Pancreas.Stanford_Snyder/quant/rsem/GSM1120309/Quant.genes.results	Endocrine	Pancreas	Pancreas	#8E7CC3	Stanford_Snyder	female	tissue	UBERON:0001264	pancreas	adult	30	year		Pancreatic tissue from a 30 year old female Caucasian human with bipolar disorder and an iron deficiency. Tissue provided by Shin Lin at Stanford University.
ENCSR629VMZ.Pancreas.Stanford_Snyder	ENCSR629VMZ	Pancreas	E098	GSM1010966	ENCBS507RPJ	/mnt/data/integrative/rna/ENCSR629VMZ.Pancreas.Stanford_Snyder/quant/rsem/GSM1010966/Quant.genes.results	Endocrine	Pancreas	Pancreas	#8E7CC3	Stanford_Snyder	male	tissue	UBERON:0001264	pancreas	adult	34	year		Pancreatic tissue from a 34 year old male Caucasian human with polysubstance abuse. Tissue provided by Shin Lin at Stanford University
ENCSR433YBD.Mammary_Gland_Stem_Cells.UCSF_Costello	ENCSR433YBD	Mammary_Gland_Stem_Cells	E168	GSM1127099	ENCBS720HQJ	/mnt/data/integrative/rna/ENCSR433YBD.Mammary_Gland_Stem_Cells.UCSF_Costello/quant/rsem/GSM1127099/Quant.genes.results	Breast	Gland	Stem	#8E7CC3	UCSF_Costello	female	stem cell	CL:0002451	mammary stem cell	adult	22	year		Breast stem cells with a CD73+ marker from a healthy 22 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR704ASN.Mammary_Gland_Stem_Cells.UCSF_Costello	ENCSR704ASN	Mammary_Gland_Stem_Cells	E168	GSM669622	ENCBS399YGJ	/mnt/data/integrative/rna/ENCSR704ASN.Mammary_Gland_Stem_Cells.UCSF_Costello/quant/rsem/GSM669622/Quant.genes.results	Breast	Gland	Stem	#8E7CC3	UCSF_Costello	female	stem cell	CL:0002451	mammary stem cell	adult	33	year		Breast progenitor enriched stem cells with a CD73+ marker. Cells came from a healthy 33 year old African American female donor. Cells provided by the Thea Tlsty lab.
ENCSR000AFK.Fetal_Thyroid.CSHL_Gingeras	ENCSR000AFK	Fetal_Thyroid	E252	ENCBS077RNA	ENCBS077RNA	/mnt/data/integrative/rna/ENCSR000AFK.Fetal_Thyroid.CSHL_Gingeras/quant/rsem/ENCBS077RNA/Quant.genes.results	Endocrine	Thyroid	Thyroid	#8E7CC3	CSHL_Gingeras	female	tissue	UBERON:0002046	thyroid gland	fetal	37	week		Human fetal thyroid gland
ENCSR000AFK.Fetal_Thyroid.CSHL_Gingeras	ENCSR000AFK	Fetal_Thyroid	E252	ENCBS078RNA	ENCBS078RNA	/mnt/data/integrative/rna/ENCSR000AFK.Fetal_Thyroid.CSHL_Gingeras/quant/rsem/ENCBS078RNA/Quant.genes.results	Endocrine	Thyroid	Thyroid	#8E7CC3	CSHL_Gingeras	female	tissue	UBERON:0002046	thyroid gland	fetal	40	week		Human fetal thyroid gland
ENCSR626UKX.Foreskin_Melanocyte_Primary_Cells_skin01.UCSF_Costello	ENCSR626UKX	Foreskin_Melanocyte_Primary_Cells_skin01	E059	GSM751276	ENCBS425NOG	/mnt/data/integrative/rna/ENCSR626UKX.Foreskin_Melanocyte_Primary_Cells_skin01.UCSF_Costello/quant/rsem/GSM751276/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	UCSF_Costello	male	primary cell	CL:2000045	foreskin melanocyte	newborn	unknown			Foreskin melanocytes from a newborn healthy male donor provided by . Melanocytes were grown in Invitrogen 154CF + HKGS + .07mM Ca.
ENCSR697EYE.Foreskin_Melanocyte_Primary_Cells_skin02.UCSF_Costello	ENCSR697EYE	Foreskin_Melanocyte_Primary_Cells_skin02	E162	GSM941743	ENCBS916SKO	/mnt/data/integrative/rna/ENCSR697EYE.Foreskin_Melanocyte_Primary_Cells_skin02.UCSF_Costello/quant/rsem/GSM941743/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	UCSF_Costello	male	primary cell	CL:2000045	foreskin melanocyte	newborn	unknown			Foreskin melanocytes from a newborn healthy male donor provided by . Melanocytes were grown in Invitrogen 254 + HMGS medium.
ENCSR634LOX.Foreskin_Melanocyte_Primary_Cells_skin03.UCSF_Costello	ENCSR634LOX	Foreskin_Melanocyte_Primary_Cells_skin03	E061	GSM958174	ENCBS041UOV	/mnt/data/integrative/rna/ENCSR634LOX.Foreskin_Melanocyte_Primary_Cells_skin03.UCSF_Costello/quant/rsem/GSM958174/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	UCSF_Costello	male	primary cell	CL:2000045	foreskin melanocyte	newborn	unknown			Foreskin melanocytes from a newborn healthy male donor provided by . Melanocytes were grown in Invitrogen 254 + HMGS medium.
ENCSR000CUQ.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CUQ	HEM_Epidermal_Melanocyte_Primary_Cells	E378	ENCBS479ENC	ENCBS479ENC	/mnt/data/integrative/rna/ENCSR000CUQ.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS479ENC/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	CSHL_Gingeras	male	primary cell	CL:1000458	melanocyte of skin	child	3	year		Epidermal Melanocytes (NHEM.f_M2) from the foreskin of a lightly pigmented 3 year old male
ENCSR000CUQ.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CUQ	HEM_Epidermal_Melanocyte_Primary_Cells	E378	ENCBS480ENC	ENCBS480ENC	/mnt/data/integrative/rna/ENCSR000CUQ.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS480ENC/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	CSHL_Gingeras	male	primary cell	CL:1000458	melanocyte of skin	child	1	year		Epidermal Melanocytes (NHEM.f_M2) from the foreskin of a darkly pigmented 1 year old male
ENCSR000CUR.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CUR	HEM_Epidermal_Melanocyte_Primary_Cells	E378	ENCBS477ENC	ENCBS477ENC	/mnt/data/integrative/rna/ENCSR000CUR.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS477ENC/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	CSHL_Gingeras	male	primary cell	CL:1000458	melanocyte of skin	adult	55	year		Epidermal Melanocytes (NHEM_M2) from the cheek of a lightly pigmented 55 year old caucasian male
ENCSR000CUR.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CUR	HEM_Epidermal_Melanocyte_Primary_Cells	E378	ENCBS478ENC	ENCBS478ENC	/mnt/data/integrative/rna/ENCSR000CUR.HEM_Epidermal_Melanocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS478ENC/Quant.genes.results	Skin	Epidermis	Melanocyte	#909497	CSHL_Gingeras	female	primary cell	CL:1000458	melanocyte of skin	adult	52	year		Epidermal Melanocytes (NHEM_M2) from the temple of a lightly pigmented 52 year old caucasian female
ENCSR504VXC.A375_Malignant_Melanoma_Cell_Line.CSHL_Gingeras	ENCSR504VXC	A375_Malignant_Melanoma_Cell_Line	E349	ENCBS606AAA	ENCBS606AAA	/mnt/data/integrative/rna/ENCSR504VXC.A375_Malignant_Melanoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS606AAA/Quant.genes.results	Skin	Epidermis	Melanoma	#909497	CSHL_Gingeras	female	immortalized cell line	EFO:0002103	A375	adult	54	year		Epithelial cells, malignant melanoma
