chrom_start_end	Annotation
chr6_70472400_70473800	4_Tx
chr5_78984400_78993000	5_TxWk
chr22_22467800_22471600	5_TxWk
chr10_121486800_121488600	7_Enh
chr9_139696200_139700800	5_TxWk
chr14_35716600_35718400	7_Enh
chr8_73189400_73195000	15_Quies
chr3_49977400_49979200	1_TssA
chr7_43342000_43344600	7_Enh
chr13_111136000_111138400	14_ReprPCWk
chr8_104281200_104287000	9_Het
chr13_96038600_96039800	7_Enh
chr6_58770800_58773200	15_Quies
chr19_43980000_43991200	15_Quies
chr1_57042600_57042800	12_EnhBiv
chr9_100456200_100456600	2_TssAFlnk
chr20_57758000_57793600	15_Quies
chr8_68225400_68226400	4_Tx
chr6_149669800_149674000	5_TxWk
chr17_7833000_7833600	7_Enh
chr14_53542800_53543000	8_ZNF/Rpts
chr9_130733000_130735000	2_TssAFlnk
chr9_21239800_21240400	7_Enh
chr2_36583400_36583600	10_TssBiv
chr14_24393400_24419000	15_Quies
chr20_42565600_42570200	5_TxWk
chr2_232117200_232142000	15_Quies
chr8_75280800_75281000	9_Het
chr3_14994200_14994400	2_TssAFlnk
chr14_45559800_45560000	1_TssA
chr2_178412000_178412200	7_Enh
chr1_4798600_4817200	15_Quies
chrX_37677800_37683200	5_TxWk
chr6_26469600_26471600	5_TxWk
chr15_101671200_101671400	9_Het
chr12_68672200_68672600	7_Enh
chr1_178631000_178632800	9_Het
chr14_30825200_30825800	7_Enh
chr12_57634000_57634200	1_TssA
chr15_58951200_58951600	4_Tx
chr2_20780000_20780400	15_Quies
chr4_142227200_142227600	5_TxWk
chr4_114516000_114516800	5_TxWk
chr21_46866800_46868000	9_Het
chr2_54696400_54698400	7_Enh
chr4_185390400_185390800	6_EnhG
chr8_145163000_145165200	5_TxWk
chr6_36181000_36184800	5_TxWk
chr2_60513400_60514800	15_Quies
chr15_70457000_70473000	14_ReprPCWk
chr4_57512200_57514000	9_Het
chr2_32760400_32763000	5_TxWk
chr12_68428600_68428800	15_Quies
chr17_29147000_29147800	2_TssAFlnk
chr5_2219800_2220600	15_Quies
chr9_129771200_129782400	15_Quies
chr19_15576200_15577400	7_Enh
chr11_95600400_95609200	15_Quies
chr15_68404400_68404800	6_EnhG
chr8_2495600_2497400	9_Het
chr19_21927600_21927800	8_ZNF/Rpts
chr14_68706400_68706800	5_TxWk
chr1_44331200_44331800	2_TssAFlnk
chr9_413600_440000	4_Tx
chr1_168375200_168376000	9_Het
chr2_136245000_136245600	8_ZNF/Rpts
chr2_39613000_39613800	9_Het
chr15_42188000_42191200	5_TxWk
chr10_89653200_89654800	4_Tx
chr8_125323800_125324200	7_Enh
chr10_103052800_103091600	14_ReprPCWk
chr3_185531800_185532000	13_ReprPC
chr11_75745000_75745600	8_ZNF/Rpts
chr6_43542200_43546200	1_TssA
chr2_99705200_99756400	15_Quies
chr20_61571800_61573200	6_EnhG
chr8_117914800_117937400	15_Quies
chr6_35313600_35314800	6_EnhG
chr11_95969400_95971800	5_TxWk
chr2_85846800_85855800	4_Tx
chr2_218449400_218453000	14_ReprPCWk
chr15_40999200_41001200	5_TxWk
chr20_9492600_9493000	7_Enh
chr4_165852400_165853200	15_Quies
chr13_26786000_26792600	4_Tx
chr1_115052600_115055000	1_TssA
chr11_57546800_57547200	2_TssAFlnk
chr15_65306600_65307400	5_TxWk
chr11_120983400_120983800	12_EnhBiv
chr3_9731800_9733400	6_EnhG
chr4_105613800_105617200	9_Het
chr12_132554800_132556000	2_TssAFlnk
chr6_87788800_87789000	7_Enh
chr2_134534000_134534600	14_ReprPCWk
chrX_103196400_103216400	15_Quies
chr1_178381000_178382000	2_TssAFlnk
chr10_101294800_101295200	10_TssBiv
chr7_116095600_116096200	13_ReprPC
chr16_75052800_75053600	7_Enh
chr18_11733400_11738000	15_Quies
chr6_32834400_32836000	2_TssAFlnk
chr5_150827400_150828000	2_TssAFlnk
chr14_78046800_78047000	7_Enh
chr8_54913800_54914200	4_Tx
chr3_57113800_57196400	14_ReprPCWk
chr19_33752400_33754800	14_ReprPCWk
chr6_126123400_126124200	3_TxFlnk
chr20_46064600_46067000	7_Enh
chr7_32537200_32540400	5_TxWk
chr8_82595400_82596200	3_TxFlnk
chr12_102188800_102190200	6_EnhG
chr1_21377400_21377600	6_EnhG
chr1_52591600_52591800	7_Enh
chrX_101276600_101277200	9_Het
chr3_170069200_170069600	7_Enh
chr1_159857000_159859200	7_Enh
chr3_186359800_186360200	7_Enh
chr12_125891800_125892000	14_ReprPCWk
chr9_140302200_140302400	7_Enh
chr3_127606400_127607400	9_Het
chr2_178124800_178125000	1_TssA
chr9_134542200_134542800	3_TxFlnk
chrX_15868200_15868400	1_TssA
chr15_38985000_38987200	5_TxWk
chr4_110011400_110036400	15_Quies
chr10_81586000_81588800	1_TssA
chr3_122141600_122143800	5_TxWk
chr1_220376800_220377400	4_Tx
chr9_108263400_108265600	1_TssA
chr11_67323400_67324400	14_ReprPCWk
chr12_26860200_26861000	5_TxWk
chr1_226884200_226884800	6_EnhG
chr12_78210600_78235400	15_Quies
chr15_44356000_44371400	15_Quies
chr2_139302600_139303000	8_ZNF/Rpts
chr9_117215600_117221200	15_Quies
chr9_113694200_113695000	9_Het
chr11_117887600_117892800	9_Het
chr5_50677000_50679600	14_ReprPCWk
chr4_146080400_146086600	5_TxWk
chr3_4870600_4871000	2_TssAFlnk
chr5_46341000_46341200	8_ZNF/Rpts
chr11_132278000_132279200	7_Enh
chr2_136526200_136540600	4_Tx
chr6_47412400_47413800	9_Het
chr22_30099800_30113000	15_Quies
chr12_120137400_120138200	4_Tx
chr2_25153000_25154400	7_Enh
chr20_31988600_31988800	2_TssAFlnk
chr3_107241600_107244800	1_TssA
chr10_126678600_126679600	5_TxWk
chr2_2757200_2759800	9_Het
chr2_27832200_27833800	5_TxWk
chr6_134497400_134497600	12_EnhBiv
chr8_77522000_77523400	5_TxWk
chr12_38450800_38476400	15_Quies
chr1_108461400_108462600	15_Quies
chr1_201485200_201504000	15_Quies
chr7_35843600_35844400	2_TssAFlnk
chr9_71256200_71258200	7_Enh
chr3_88122600_88125000	5_TxWk
chr2_198797800_198808800	14_ReprPCWk
chr12_108749400_108750800	15_Quies
chr15_42872600_42873200	5_TxWk
chr2_25201200_25213400	15_Quies
chr1_226906400_226907800	4_Tx
chr3_195703000_195708800	5_TxWk
chr5_31638600_31639000	2_TssAFlnk
chr7_151306600_151307200	7_Enh
chr1_236429400_236430200	5_TxWk
chr10_98227800_98238800	15_Quies
chr3_100068400_100069600	8_ZNF/Rpts
chr13_39722800_39723000	1_TssA
chr5_169160800_169161400	8_ZNF/Rpts
chr10_114154800_114156600	4_Tx
chr10_13630200_13641800	5_TxWk
chr12_104319800_104320000	1_TssA
chr6_109775200_109776000	2_TssAFlnk
chr15_65827400_65842600	5_TxWk
chr15_44083400_44083800	7_Enh
chr6_44045000_44045400	7_Enh
chr16_10838600_10839400	7_Enh
chr7_77496800_77499400	9_Het
chr5_106876000_106877000	5_TxWk
chr12_46865000_46865600	1_TssA
chr4_39632200_39632600	7_Enh
chr8_27225000_27227600	6_EnhG
chr15_63717400_63722000	9_Het
chr19_50364800_50366800	5_TxWk
chr9_129761600_129762800	2_TssAFlnk
chr19_58314600_58316000	2_TssAFlnk
chr16_16125400_16126600	4_Tx
chr10_103454600_103454800	2_TssAFlnk
chr9_99074800_99076600	9_Het
chr15_56499200_56499400	2_TssAFlnk
chr16_85341800_85343600	7_Enh
chr6_29618400_29623200	5_TxWk
chrX_2376800_2387600	15_Quies
chr7_23288600_23292800	9_Het
chr19_37819600_37819800	4_Tx
chr17_40203600_40203800	13_ReprPC
chrX_71677000_71702800	5_TxWk
chr12_58732200_58765000	15_Quies
chr6_41670400_41673400	3_TxFlnk
chr12_66531400_66537000	8_ZNF/Rpts
chr10_71994200_72005800	15_Quies
chr20_30256000_30257600	5_TxWk
chr7_73060400_73062400	13_ReprPC
chr5_81756800_81967400	15_Quies
chr16_4815800_4816600	2_TssAFlnk
chr1_51699400_51699800	7_Enh
chr17_73512400_73513400	1_TssA
chr19_16947000_16947800	6_EnhG
chr18_47804200_47805000	6_EnhG
chr9_7128000_7134000	4_Tx
chr1_181074800_181075400	2_TssAFlnk
chr2_9616200_9616400	3_TxFlnk
chr1_118876200_118876400	7_Enh
chr17_8540400_8559400	14_ReprPCWk
chr1_151803400_151803600	7_Enh
chr6_84671800_84673200	8_ZNF/Rpts
chr8_6278200_6280200	4_Tx
chr9_37819600_37820800	6_EnhG
chr1_244893600_244894200	1_TssA
chr9_138981600_138982000	5_TxWk
chr12_25014600_25016400	7_Enh
chr10_103330000_103330400	1_TssA
chr4_116703600_116772000	15_Quies
chr10_75522600_75523000	3_TxFlnk
chr1_40804200_40804600	7_Enh
chr14_22594800_22605800	15_Quies
chr9_93974200_93974400	7_Enh
chr11_85961200_85964200	3_TxFlnk
chr22_32164400_32165400	6_EnhG
chr17_37063600_37065000	6_EnhG
chr19_49187400_49196600	15_Quies
chr11_28130400_28131600	2_TssAFlnk
chr6_2253600_2254200	4_Tx
chr8_65208400_65209600	7_Enh
chr16_72371000_72400200	15_Quies
chr7_98928600_98929600	5_TxWk
chr11_85341400_85341600	1_TssA
chr2_8596000_8596600	7_Enh
chr9_88746200_88748000	9_Het
chr8_104039800_104061200	5_TxWk
chr3_142764800_142766800	5_TxWk
chr4_41884600_41884800	13_ReprPC
chr7_26931800_26947000	15_Quies
chr2_88583400_88584400	13_ReprPC
chrX_96656200_96657000	2_TssAFlnk
chr8_55373800_55379200	14_ReprPCWk
chr12_6722400_6722800	2_TssAFlnk
chr19_41283200_41285000	1_TssA
chr15_39718800_39720000	2_TssAFlnk
chr8_82208000_82208800	5_TxWk
chr8_139952600_139953000	1_TssA
chr7_86855200_86856600	7_Enh
chr7_116603400_116603600	2_TssAFlnk
chr1_26249000_26249600	11_BivFlnk
chr10_6096000_6097400	7_Enh
chr12_46362000_46362200	5_TxWk
chr1_101077600_101092200	15_Quies
chr19_40494600_40498400	15_Quies
chrX_96209400_96212800	9_Het
chr1_52001000_52001200	7_Enh
chr3_112084000_112085400	6_EnhG
chr3_97482600_97483200	2_TssAFlnk
chr1_236988200_236989000	5_TxWk
chr7_77056000_77057400	7_Enh
chr19_10214200_10214800	7_Enh
chr4_81819200_81819400	8_ZNF/Rpts
chr11_83536000_83543600	15_Quies
chr2_48607600_48609400	5_TxWk
chr17_64539000_64539400	7_Enh
chr6_101459400_101836200	15_Quies
chr1_108605400_108611600	14_ReprPCWk
chr5_116097000_116097600	5_TxWk
chr8_121450800_121451600	4_Tx
chrX_24040000_24041200	5_TxWk
chr20_4875200_4877200	7_Enh
chr7_99820800_99822800	6_EnhG
chr1_226949200_226950200	5_TxWk
chr1_19589000_19600000	15_Quies
chr17_27346000_27346200	7_Enh
chr6_100052400_100053200	12_EnhBiv
chr9_94927400_94927600	7_Enh
chr13_100001400_100003800	5_TxWk
chr2_42450200_42452200	7_Enh
chr4_26858600_26860200	1_TssA
chr9_87285200_87285400	12_EnhBiv
chr1_145455600_145456600	2_TssAFlnk
chr2_20252200_20252400	2_TssAFlnk
chr13_31074400_31077800	5_TxWk
chr15_91082800_91086400	4_Tx
chr2_70063200_70065000	2_TssAFlnk
chr2_2061400_2299000	15_Quies
chr3_123613600_123618400	14_ReprPCWk
chr19_28825800_28909200	15_Quies
chrX_7002600_7002800	7_Enh
chr13_24325200_24325600	7_Enh
chr11_68622400_68622600	13_ReprPC
chr7_44240400_44242200	1_TssA
chr6_158244600_158244800	11_BivFlnk
chr1_7889800_7890200	7_Enh
chr3_93787200_93788200	6_EnhG
chr3_119190600_119192000	4_Tx
chr19_50292600_50297000	5_TxWk
chr16_57440600_57441200	7_Enh
chr11_482800_493800	5_TxWk
chr1_57893200_58012400	15_Quies
chr12_42844000_42844600	6_EnhG
chr8_80237400_80330000	15_Quies
chr4_99859800_99915600	15_Quies
chr10_11211600_11211800	1_TssA
chr3_8557000_8558000	7_Enh
chr5_157805200_157809800	15_Quies
chr11_72746000_72751400	4_Tx
chr17_66769000_66770400	5_TxWk
chr14_71120600_71121000	2_TssAFlnk
chr11_13303200_13305400	7_Enh
chr6_105092000_105092400	7_Enh
chr5_73535200_73536600	5_TxWk
chr19_39886200_39887800	5_TxWk
chr5_37254400_37255200	9_Het
chr19_32350600_32353400	9_Het
chr1_109839800_109840000	14_ReprPCWk
chr16_67562200_67562600	2_TssAFlnk
chr3_141745200_141748000	1_TssA
chr9_117371600_117372000	2_TssAFlnk
chr2_72372600_72375000	13_ReprPC
chr18_60604800_60605600	7_Enh
chr10_65448200_65449600	5_TxWk
chr19_1791400_1811400	15_Quies
chr13_114205000_114206600	4_Tx
chr4_185257800_185258800	5_TxWk
chr19_6754200_6757200	5_TxWk
chr4_120611800_120612600	9_Het
chr1_156977600_156988400	15_Quies
chr15_44241800_44243000	7_Enh
chr5_154445400_154445800	5_TxWk
chr17_16050800_16063000	4_Tx
chr10_107599400_107599600	5_TxWk
chr22_20773000_20783200	14_ReprPCWk
chr5_79277000_79277400	2_TssAFlnk
chr17_45331800_45332200	2_TssAFlnk
chr5_171501200_171510800	4_Tx
chr6_1485600_1486000	2_TssAFlnk
chr2_32306600_32314200	5_TxWk
chr5_132221400_132223600	4_Tx
chr11_123733800_123747200	15_Quies
chr1_112021000_112036400	15_Quies
chr14_97796600_97797200	15_Quies
chr19_27874000_27878200	9_Het
chr15_86043600_86044800	7_Enh
chr1_233856800_233857200	7_Enh
chrX_141958200_141958400	9_Het
chr12_31469200_31469800	2_TssAFlnk
chr7_155137000_155137200	7_Enh
chr4_114677600_114678200	1_TssA
chr10_74376000_74376800	9_Het
chr12_133516400_133518600	9_Het
chr9_108294000_108294200	7_Enh
chr11_129244000_129244400	13_ReprPC
chr8_87543200_87544800	4_Tx
chr1_209284800_209286400	9_Het
chr1_231138400_231138800	5_TxWk
chr17_4701200_4702600	4_Tx
chr6_167000600_167003400	2_TssAFlnk
chr1_212162400_212163800	5_TxWk
chr2_138548800_138559200	15_Quies
chr6_22099800_22101200	15_Quies
chr9_132220800_132222800	7_Enh
chr3_196189400_196191800	7_Enh
chr5_67047800_67048800	9_Het
chr6_84003600_84005200	7_Enh
chr1_55264800_55265000	2_TssAFlnk
chr3_39856800_40003800	15_Quies
chr16_22960600_22968800	14_ReprPCWk
chr14_64806400_64807200	15_Quies
chr4_178233600_178235400	15_Quies
chr8_56769000_56769600	5_TxWk
chr12_112748400_112749000	7_Enh
chr19_38318800_38324000	9_Het
chr4_16205600_16206400	4_Tx
chr17_80496200_80498200	7_Enh
chr13_103930000_103930800	7_Enh
chr4_36554800_36556000	9_Het
chr2_223655000_223655200	7_Enh
chr7_126200000_126200200	7_Enh
chr22_31821200_31827000	4_Tx
chr11_128555200_128556200	12_EnhBiv
chr12_15743800_15841200	15_Quies
chr13_50600600_50603600	7_Enh
chr3_55522600_55523400	11_BivFlnk
chr5_77806800_77807200	7_Enh
chr5_77658800_77661400	5_TxWk
chr1_119523200_119525400	14_ReprPCWk
chr2_136763600_136763800	7_Enh
chr10_95022600_95024000	15_Quies
chr15_31515600_31516400	6_EnhG
chr10_12426600_12427600	9_Het
chr11_2722000_2722600	2_TssAFlnk
chr7_90891400_90892200	13_ReprPC
chr11_7692200_7692400	2_TssAFlnk
chr2_160314400_160324400	5_TxWk
chr2_69974000_69974800	4_Tx
chr17_74498600_74502200	5_TxWk
chr12_67096000_67103000	14_ReprPCWk
chr2_177359400_177361400	5_TxWk
chr13_21903600_21905200	2_TssAFlnk
chr6_169867000_169869400	9_Het
chr11_126612600_126612800	13_ReprPC
chr9_36399400_36401400	1_TssA
chr19_17182800_17183800	6_EnhG
chr7_87850800_87883000	15_Quies
chr19_53428600_53431600	9_Het
chr15_66723200_66723600	2_TssAFlnk
chr10_122651600_122653800	5_TxWk
chr4_42518600_42520600	5_TxWk
chr3_5048400_5050600	2_TssAFlnk
chr17_1926000_1926400	12_EnhBiv
chr10_70715000_70718600	1_TssA
chr6_53198200_53199400	7_Enh
chr3_156200800_156201200	2_TssAFlnk
chr15_99962800_99963000	7_Enh
chr4_47559800_47561200	4_Tx
chr1_203259600_203259800	7_Enh
chr1_27675400_27675800	7_Enh
chr2_46716600_46720400	7_Enh
chr10_27044400_27044600	3_TxFlnk
chr14_53858000_53861600	15_Quies
chr1_40915200_40916400	1_TssA
chr11_85921400_85922400	5_TxWk
chr19_57945800_57947600	1_TssA
chr4_126237200_126238800	13_ReprPC
chr5_122757000_122759800	1_TssA
chr16_73049600_73051000	2_TssAFlnk
chr3_143995800_143996000	7_Enh
chr2_131900800_131901400	4_Tx
chr15_66064400_66064600	2_TssAFlnk
chr6_5846800_5847000	7_Enh
chr11_75661400_75661800	6_EnhG
chr16_12533800_12536400	5_TxWk
chr22_38144000_38144400	7_Enh
chr17_16042000_16046200	5_TxWk
chr16_84686200_84686600	3_TxFlnk
chr1_181479800_181480800	5_TxWk
chr3_44036800_44037200	11_BivFlnk
chr6_158018400_158019000	7_Enh
chr9_93910400_93911400	2_TssAFlnk
chr5_38563000_38632200	15_Quies
chr2_54805200_54805600	3_TxFlnk
chr20_55760400_55763000	14_ReprPCWk
chrX_153536800_153537000	7_Enh
chr11_28312800_28313600	9_Het
chr17_40293200_40294800	4_Tx
chr9_70983200_71030200	15_Quies
chr11_134119800_134120800	4_Tx
chr8_41269400_41299800	15_Quies
chr11_8855800_8861200	5_TxWk
chr9_139836200_139837400	5_TxWk
chr10_43906200_43912800	15_Quies
chr12_91374800_91396000	15_Quies
chr18_55780200_55780600	2_TssAFlnk
chr16_31235000_31253800	15_Quies
chr13_20559600_20559800	7_Enh
chr9_127054000_127054400	2_TssAFlnk
chr4_2698600_2700000	6_EnhG
chr3_184674600_184675000	5_TxWk
chr1_31938000_31946800	9_Het
chr5_89230400_89242600	15_Quies
chr9_35590800_35595000	9_Het
chr6_1612000_1612400	11_BivFlnk
chr19_38219200_38220000	9_Het
chr2_197984000_197990800	4_Tx
chr14_102618000_102619400	8_ZNF/Rpts
chr8_71245000_71245800	2_TssAFlnk
chr1_54155000_54155600	15_Quies
chr19_17654800_17655600	7_Enh
chr2_15151400_15153000	9_Het
chr5_176138000_176140600	15_Quies
chr6_110653600_110654000	7_Enh
chr8_87085400_87354000	15_Quies
chr3_105142800_105147800	9_Het
chr5_180247200_180247400	7_Enh
chr18_21226800_21241200	14_ReprPCWk
chr9_33017800_33019200	5_TxWk
chr15_91209800_91210400	7_Enh
chr12_31450600_31451000	2_TssAFlnk
chr14_77341400_77343000	9_Het
chr9_89988600_89989000	2_TssAFlnk
chr7_1674200_1678000	9_Het
chr7_104493600_104497400	5_TxWk
chr9_107582200_107616000	14_ReprPCWk
chr3_129816000_129817400	5_TxWk
chr6_150525400_150526600	13_ReprPC
chr6_117806400_117806600	1_TssA
chr9_87317800_87318200	1_TssA
chr14_104026400_104027000	6_EnhG
chr9_100852000_100859000	5_TxWk
chr7_128662800_128663200	2_TssAFlnk
chr3_33787400_33787800	7_Enh
chr22_38575800_38577400	2_TssAFlnk
chr1_233831400_233831600	7_Enh
chr5_58474600_58476600	7_Enh
chr17_61926600_61956000	15_Quies
chr21_30598000_30599000	5_TxWk
chrX_13022800_13023600	2_TssAFlnk
chr16_57073800_57074600	3_TxFlnk
chr20_50792200_50793600	9_Het
chr19_53510400_53519400	9_Het
chrX_24939000_24946400	15_Quies
chr2_28870800_28873600	7_Enh
chr21_36401000_36408000	14_ReprPCWk
chr1_40499600_40501200	7_Enh
chr2_183409200_183411000	7_Enh
chr7_22188000_22195600	5_TxWk
chr14_93977200_93984000	15_Quies
chr19_3407600_3408400	4_Tx
chr5_80717200_80718400	4_Tx
chr13_77666400_77666800	5_TxWk
chr16_19545200_19546600	5_TxWk
chr8_19597800_19603000	15_Quies
chr6_122823400_122929400	15_Quies
chr2_198188600_198189400	7_Enh
chr17_56071800_56073400	7_Enh
chr11_30343600_30343800	7_Enh
chr3_35681400_35683600	13_ReprPC
chr2_55450000_55450200	2_TssAFlnk
chr15_52855600_52855800	1_TssA
chr11_117044200_117044600	7_Enh
chr2_172968600_172969000	7_Enh
chr15_63508000_63508600	7_Enh
chr6_12609800_12610400	7_Enh
chr13_52160000_52160400	2_TssAFlnk
chr1_162469800_162472600	3_TxFlnk
chr11_10831400_10831800	2_TssAFlnk
chr10_82867200_82868000	9_Het
chr6_11710800_11711200	7_Enh
chr4_155883000_155905200	15_Quies
chr3_105514600_105516000	9_Het
chr22_50570200_50571000	9_Het
chr15_75226600_75231000	1_TssA
chr7_97935800_97937800	4_Tx
chr8_22022200_22023200	1_TssA
chr1_85329600_85342600	14_ReprPCWk
chr17_37890600_37894000	14_ReprPCWk
chr7_116874600_116880000	15_Quies
chr5_140944000_140944600	6_EnhG
chr2_242654400_242658800	5_TxWk
chr10_98530600_98531000	7_Enh
chr6_88744000_88757000	15_Quies
chr20_52515000_52516000	7_Enh
chr13_115062800_115063600	7_Enh
chr16_14702400_14703800	3_TxFlnk
chr5_142447400_142447600	7_Enh
chr22_29554800_29557600	5_TxWk
chr16_27533600_27550600	4_Tx
chr10_35681000_35688600	15_Quies
chr8_80665400_80667400	15_Quies
chr2_20230400_20235800	4_Tx
chr4_104006400_104007200	4_Tx
chr21_34671400_34671800	2_TssAFlnk
chr10_115823400_115823600	7_Enh
chr3_179754600_179755000	1_TssA
chr3_121256000_121257400	5_TxWk
chr4_1254400_1254600	7_Enh
chr4_77786600_77791400	15_Quies
chr17_18380200_18380400	7_Enh
chr11_11808800_11809400	7_Enh
chr5_74679800_74685800	4_Tx
chr1_77928800_77955000	14_ReprPCWk
chr10_88439200_88448200	14_ReprPCWk
chr4_142894200_143123600	15_Quies
chr1_46668400_46668600	7_Enh
chr20_14518400_14518600	12_EnhBiv
chr3_67730200_67733600	5_TxWk
chr16_19559600_19560000	4_Tx
chr3_197661400_197661800	7_Enh
chr12_40984400_41008000	15_Quies
chr3_38514800_38515000	7_Enh
chr11_78236000_78236600	4_Tx
chr16_27219000_27237600	5_TxWk
chr17_31512200_31512600	13_ReprPC
chr15_71769000_71770600	7_Enh
chr10_108660000_108660600	7_Enh
chr2_172748000_172751600	1_TssA
chr14_103041000_103057000	15_Quies
chr19_7689400_7692400	4_Tx
chr12_48059800_48064800	4_Tx
chr17_66082200_66082600	2_TssAFlnk
chr20_37262200_37262400	7_Enh
chr10_7486200_7486400	7_Enh
chr3_20122600_20123000	2_TssAFlnk
chr19_7178800_7179000	2_TssAFlnk
chr1_214698400_214699200	7_Enh
chr17_564800_565000	7_Enh
chr15_67812200_67812600	7_Enh
chr7_117433400_117433800	7_Enh
chr1_27217400_27217600	3_TxFlnk
chr17_48708800_48711200	7_Enh
chr6_7252400_7255600	5_TxWk
chr17_1738000_1739000	2_TssAFlnk
chr21_35424400_35425000	7_Enh
chr5_162750000_162751600	14_ReprPCWk
chr17_62065000_62068000	5_TxWk
chr1_46885000_46886600	7_Enh
chr3_197221000_197224000	7_Enh
chr3_63883600_63887000	4_Tx
chr12_14465600_14469200	9_Het
chr2_100047600_100048600	4_Tx
chr2_3181000_3181600	7_Enh
chr20_57966800_57978200	14_ReprPCWk
chr12_11852600_11855800	6_EnhG
chr1_25076600_25077400	3_TxFlnk
chr6_108620400_108620600	7_Enh
chr9_131363000_131365600	5_TxWk
chr14_73358800_73359000	11_BivFlnk
chr13_43604800_43605000	2_TssAFlnk
chr11_130308200_130309000	14_ReprPCWk
chr1_108414400_108414600	7_Enh
chr8_6549400_6551600	9_Het
chr4_141710400_141711000	7_Enh
chr2_113405200_113407600	3_TxFlnk
chr15_80194600_80195000	7_Enh
chr8_68738600_68742600	15_Quies
chr17_47709400_47716000	5_TxWk
chr16_81782800_81783400	7_Enh
chr10_74047200_74050600	5_TxWk
chr2_192076600_192077200	9_Het
chr15_41058800_41060800	5_TxWk
chr9_90307600_90307800	8_ZNF/Rpts
chr20_54023800_54024600	9_Het
chr11_85746400_85746800	7_Enh
chr8_68743200_68744600	5_TxWk
chr4_114669200_114671200	5_TxWk
chr12_2143600_2143800	12_EnhBiv
chr11_63753000_63753400	2_TssAFlnk
chr2_43212400_43227200	15_Quies
chr11_94316200_94317800	2_TssAFlnk
chr8_105584600_105586000	9_Het
chr5_81390200_81391800	5_TxWk
chr13_53447400_53452000	9_Het
chr2_28172000_28172800	5_TxWk
chr1_21653400_21655800	5_TxWk
chr3_72064400_72065400	2_TssAFlnk
chr16_31707400_31711400	5_TxWk
chr11_60691400_60691800	2_TssAFlnk
chr16_67275800_67276600	7_Enh
chr5_130918800_130919000	9_Het
chr11_10664200_10664600	7_Enh
chr19_42973800_42974400	7_Enh
chr18_9068000_9068800	2_TssAFlnk
chr14_67013400_67014800	9_Het
chr17_76962200_76976000	15_Quies
chr16_66638200_66639600	1_TssA
chr3_13035000_13035400	2_TssAFlnk
chr11_4473800_4477200	9_Het
chr2_139324000_139328600	4_Tx
chr16_71989200_71990200	5_TxWk
chrX_19744800_19746600	5_TxWk
chr15_41245200_41245800	1_TssA
chr12_50646000_50647400	7_Enh
chr8_103393400_103395000	7_Enh
chr5_89361600_89362600	9_Het
chr16_75003200_75004200	7_Enh
chr3_113691600_113693600	9_Het
chr4_110741000_110744600	4_Tx
chr15_49172200_49172600	2_TssAFlnk
chr4_54597600_54597800	9_Het
chr1_1168400_1169200	7_Enh
chr12_111023600_111024000	7_Enh
chr1_83937400_83942200	5_TxWk
chr5_152190600_152194000	9_Het
chr14_105597400_105600200	9_Het
chr16_85837600_85841000	4_Tx
chr19_51944400_51945800	2_TssAFlnk
chr20_46108800_46111600	5_TxWk
chr19_43993600_44006200	5_TxWk
chr21_32114200_32114800	9_Het
chr11_105890400_105890600	1_TssA
chr6_109413600_109413800	1_TssA
chr12_125343200_125344800	4_Tx
chr1_35449200_35450000	2_TssAFlnk
chr17_48987600_48988200	7_Enh
chr5_110455000_110455200	6_EnhG
